id_cuenta,id_cliente,tipo_cuenta,saldo_inicial,moneda,fecha_apertura
8600,990,CA,abc,usd,2024-06-04
538,1551,ca,"28923,31",pyg,13/11/2024
9830,1436,CC,abc,USD,2024-05-12
549,242,CC,,USD,26/01/2024
8578,1033,cc,,PYG,10/03/2024
906,745,ca,"13053,84",PYG,2024/01/24
5832,475,ca,"15731,34",USD,2024-10-10
505,790,CA,"27418,04",USD,15/10/2024
318,882,CA,"20325,39",pyg,2024-10-13
4469,1035,CC,"14629,30",pyg,20-06-2024
8898,1334,ca,"7286,07",PYG,2024/01/16
264,1310,cc,abc,usd,06-12-2024
5304,1481,CA,,PYG,01/07/2024
4248,361,ca,33142.06,USD,09-05-2024
9928,744,CC,abc,usd,2024-05-28
9168,500,ca,,pyg,2024/02/20
5065,932,cc,"18387,10",PYG,2024-10-21
3389,166,CC,abc,pyg,15-03-2024
4881,1355,CA,"23285,52",PYG,04/08/2024
7342,1463,ca,10823.93,USD,2024-09-06
2601,1784,cc,,PYG,15/12/2024
714,1085,CA,29950.51,pyg,16-07-2024
2656,1332,ca,"39615,03",PYG,2024-02-16
10060,47,CC,"37162,07",pyg,23/02/2024
5184,1100,CA,41896.38,usd,14/12/2024
6781,543,CA,15813.22,USD,2024/08/18
934,59,CC,25803.75,USD,2024-01-28
3736,893,CC,"31075,86",pyg,27-07-2024
8721,284,ca,,PYG,21/12/2024
5014,1378,ca,40350.79,usd,25-07-2024
8675,400,ca,"13355,92",USD,2024-10-28
8628,1993,CA,46425.84,USD,2024-03-16
9631,120,cc,abc,pyg,05-02-2024
8129,875,ca,,USD,2024/04/06
7615,980,cc,"26519,39",PYG,2024/04/01
3766,563,CC,33483.3,usd,2024-07-15
9080,803,CC,,PYG,2024-01-25
6993,1068,ca,,pyg,13-08-2024
3909,833,CA,"15814,51",PYG,12/10/2024
3295,535,CC,"32927,41",PYG,2024-12-14
6725,206,CC,,usd,2024-06-20
8801,196,cc,,PYG,2024-01-27
9163,1161,cc,"30940,52",pyg,2024-10-02
8056,757,CA,,pyg,2024-08-26
7221,1331,CC,14221.1,USD,01/11/2024
8659,775,CA,29993.75,pyg,24/04/2024
3218,852,ca,"31210,58",usd,04/01/2024
8180,1561,CC,9031.78,usd,2024-01-24
9209,505,cc,"29776,22",usd,05/03/2024
8540,426,ca,,USD,12/05/2024
3730,1865,cc,"8180,30",pyg,02-12-2024
4554,1484,CA,20673.22,usd,2024-01-05
1712,792,CC,abc,PYG,2024/09/25
1219,320,ca,37209.65,USD,14-10-2024
1283,1415,CC,16197.31,PYG,2024/03/14
673,584,cc,"3351,59",usd,2024-11-04
7178,1686,CC,25425.2,USD,2024-03-15
7487,837,CA,45940.89,USD,06-03-2024
8267,165,ca,38751.24,pyg,2024-01-27
3546,429,cc,,PYG,01/03/2024
7082,680,CC,3279.5,pyg,11/01/2024
1744,1184,cc,13362.11,pyg,2024-04-27
7932,89,CC,"22530,89",pyg,2024-09-02
8781,1636,CC,,USD,23/10/2024
8192,424,ca,abc,usd,2024/06/04
9733,1869,cc,14025.63,pyg,17/07/2024
4275,1430,cc,abc,pyg,2024-06-19
6133,1770,cc,"34586,69",PYG,2024-03-26
10068,963,CA,abc,usd,17-12-2024
5556,458,cc,"9509,24",usd,2024/12/08
5118,1459,cc,,pyg,2024/11/04
9615,634,cc,abc,pyg,2024/09/26
8705,1735,cc,,PYG,09/09/2024
1210,1419,cc,,USD,09-03-2024
9249,926,cc,"13815,39",PYG,2024-10-11
529,281,ca,,USD,2024/04/11
1265,183,ca,abc,PYG,05-09-2024
1829,365,cc,5873.29,pyg,2024-06-15
2705,1531,ca,"28044,75",PYG,2024/12/04
1059,1471,CC,,USD,12/09/2024
4638,1835,CC,abc,USD,15-10-2024
2184,618,ca,"43286,31",pyg,2024-07-14
7802,1561,ca,38885.31,usd,08-09-2024
5285,1314,CA,abc,pyg,25/09/2024
5086,950,CA,7703.76,usd,13-11-2024
5846,1531,CA,2018.79,pyg,2024-02-24
9203,879,cc,"28205,08",USD,2024-08-08
5536,985,CA,"3404,13",USD,01/03/2024
1643,825,CA,"48174,47",PYG,08-05-2024
4101,13,CA,"20409,23",usd,20-02-2024
1660,454,CC,"19447,08",pyg,14-01-2024
6989,701,CA,47466.84,USD,2024/02/19
4606,136,CC,46623.02,usd,15-07-2024
6493,785,ca,"32741,24",USD,20-02-2024
9899,1122,ca,"19335,94",USD,2024-11-19
1907,1458,cc,abc,USD,03/03/2024
7106,1949,CC,abc,pyg,2024/08/03
2242,1975,cc,5196.51,USD,04-03-2024
8856,1560,CC,,pyg,2024/07/27
5126,327,CC,,PYG,2024-01-23
9524,1477,ca,"13488,32",usd,11/07/2024
3049,974,ca,,usd,12-03-2024
6653,295,ca,,USD,19-05-2024
956,949,CC,abc,PYG,2024/08/09
4934,529,CC,,PYG,23/04/2024
2036,266,CC,,usd,2024/09/08
188,482,CA,14877.82,pyg,2024/09/02
4068,1376,cc,"1022,43",usd,14-07-2024
4183,1465,cc,,usd,2024/10/13
8053,860,CA,abc,pyg,27-10-2024
3016,296,ca,abc,pyg,17-06-2024
8542,553,cc,,PYG,11/08/2024
6071,1880,CA,,pyg,26-06-2024
1958,128,CA,abc,PYG,2024-08-10
2052,1737,CC,,usd,17/04/2024
8580,798,ca,"46472,91",PYG,02-01-2024
7306,1965,cc,,USD,18/11/2024
8842,256,CA,abc,USD,2024-09-19
9201,85,cc,abc,usd,2024-08-26
6021,1201,CA,,PYG,2024-08-13
1303,888,CC,14832.89,pyg,26/06/2024
3655,796,ca,abc,PYG,2024-11-02
5755,605,cc,,PYG,2024/06/16
7599,1749,cc,,usd,2024-02-28
9562,755,cc,,PYG,18/01/2024
642,961,cc,"45572,41",pyg,2024-07-02
4918,1825,CC,,usd,22/07/2024
514,1376,CC,"9087,18",USD,06-04-2024
4574,1035,CC,"43554,89",pyg,2024/02/27
9828,350,ca,23568.79,pyg,04-07-2024
7322,762,CC,abc,pyg,14/03/2024
8655,382,CC,,USD,2024-02-18
5628,807,ca,,pyg,01/08/2024
4263,1829,ca,,USD,03/01/2024
5597,194,cc,,USD,2024/04/03
9506,1486,ca,abc,USD,2024-11-04
1272,1956,CC,abc,USD,11-03-2024
8665,1505,ca,28762.24,pyg,2024/08/04
7039,1079,cc,abc,USD,2024-01-13
9036,1622,cc,47102.95,usd,2024/04/02
9670,519,cc,38788.18,usd,13-12-2024
8933,645,CC,2558.09,USD,18-07-2024
8892,382,CC,"26600,67",USD,08/08/2024
2596,87,CA,"31235,50",PYG,19/11/2024
9323,1883,CA,"7635,85",PYG,26-10-2024
7716,307,ca,"25861,94",usd,2024-07-13
4732,376,CA,abc,USD,2024-06-18
7592,1079,CC,47176.56,usd,2024/02/14
9437,407,ca,"14900,44",USD,01-10-2024
6066,862,CC,10574.94,pyg,2024/01/11
1647,1760,CC,3511.75,pyg,2024-05-24
997,1323,CC,34700.07,pyg,01/12/2024
9397,326,ca,,usd,2024/11/10
8925,116,CC,21544.46,USD,2024/04/26
5111,965,cc,"32880,63",pyg,2024/05/19
695,827,cc,abc,pyg,2024/02/22
3071,1523,CA,,usd,26-12-2024
7019,271,ca,abc,USD,09/09/2024
4523,235,CA,abc,PYG,06-12-2024
5103,1542,CC,,PYG,23-10-2024
5226,1812,CA,"36752,37",USD,2024/10/10
6086,1714,CC,,usd,22/12/2024
3543,114,CA,abc,pyg,24-02-2024
9181,1768,cc,30574.28,pyg,26/07/2024
8695,1578,CA,1334.27,pyg,09/03/2024
165,1191,cc,,pyg,25-01-2024
7923,1766,cc,abc,usd,27/10/2024
4404,180,CC,,PYG,03/02/2024
5455,310,ca,24440.1,pyg,2024/01/28
6362,1008,cc,"20798,90",PYG,2024-06-10
4823,1766,CC,"46406,32",PYG,2024/07/01
550,1239,CA,"25753,21",pyg,2024-06-09
9660,1852,CC,"1175,03",usd,19-01-2024
6896,118,ca,abc,usd,23/09/2024
6560,675,ca,"40033,47",usd,19/04/2024
1257,1600,CA,,pyg,12-09-2024
4145,115,CC,26307.71,pyg,2024-12-10
9648,430,ca,"13895,73",pyg,2024-12-11
3234,363,cc,,USD,17/07/2024
6123,253,ca,"16482,04",USD,09/05/2024
6043,480,CA,abc,pyg,2024/07/03
6293,1126,CA,abc,PYG,22-01-2024
2316,1810,cc,,usd,13-01-2024
1218,860,cc,abc,USD,26/01/2024
2773,1779,cc,"38459,83",USD,2024/09/16
4273,1188,cc,,pyg,08/06/2024
4257,1538,cc,abc,pyg,18-06-2024
3926,973,ca,48565.27,PYG,25-10-2024
9677,1559,CC,"27874,53",PYG,2024/08/26
1602,1695,cc,abc,usd,2024-09-13
3561,520,ca,abc,usd,2024-06-23
7439,346,cc,"17196,86",PYG,2024/01/25
4212,280,CC,,PYG,2024/02/05
6292,705,CC,abc,PYG,16/03/2024
4687,1070,CC,abc,PYG,10/10/2024
3892,411,CC,abc,PYG,08-06-2024
4801,1007,CA,"27118,87",USD,2024/12/02
1259,736,CC,abc,USD,27/04/2024
8438,536,ca,abc,usd,2024-03-28
3723,309,cc,abc,PYG,17-10-2024
5313,588,ca,abc,PYG,11/12/2024
5838,1278,CA,"25352,43",PYG,2024-12-12
8886,1844,ca,"15072,00",pyg,28/08/2024
1202,1310,ca,3475.78,PYG,08-07-2024
9609,1,CA,39341.85,pyg,2024-02-23
8666,1903,ca,abc,USD,18/05/2024
9410,1355,CA,"28760,80",pyg,25-07-2024
1459,1603,ca,37571.21,USD,23-03-2024
2302,1571,CC,,USD,17-07-2024
2608,365,CC,,pyg,19/03/2024
9584,396,ca,abc,USD,06/04/2024
1132,1178,cc,"39411,78",PYG,20-05-2024
7842,261,cc,12837.19,USD,2024-04-11
9383,1482,CC,25567.48,pyg,2024/02/03
2969,1188,ca,"12101,68",PYG,2024-02-05
9029,1065,cc,"9581,38",USD,26-03-2024
5136,665,cc,abc,PYG,2024/03/10
3055,288,ca,"11672,84",usd,05-09-2024
413,1423,ca,38979.73,pyg,23/05/2024
7112,469,cc,abc,PYG,27-08-2024
134,1203,ca,"1121,05",usd,2024-05-21
7264,163,ca,,pyg,10/05/2024
6914,1810,cc,abc,USD,14/07/2024
5004,1502,cc,42779.86,pyg,2024/03/28
9481,565,ca,abc,USD,19/06/2024
4898,1786,CA,"14081,28",usd,20-02-2024
4251,1183,ca,,USD,2024-08-13
7153,568,cc,,usd,16-04-2024
5167,447,ca,abc,USD,2024-07-15
794,200,CA,abc,PYG,09/09/2024
5428,858,cc,"21176,26",PYG,02-06-2024
9714,1283,ca,45636.95,pyg,25-09-2024
2667,1130,CC,abc,PYG,25-01-2024
3003,1201,ca,abc,USD,2024/08/18
3269,511,cc,"17854,41",usd,2024/11/25
1531,738,CC,abc,pyg,22/07/2024
9523,554,CA,abc,usd,2024/02/02
1834,931,ca,35619.98,usd,2024/03/10
8381,1272,ca,24375.68,USD,2024-11-28
2567,1878,cc,,PYG,2024/08/10
4021,1801,cc,"39801,47",usd,08/07/2024
5130,1421,CA,abc,PYG,20/06/2024
5718,847,ca,,pyg,2024/04/25
2799,323,ca,,USD,07-11-2024
2673,683,ca,21675.13,USD,2024-07-27
6513,330,cc,abc,pyg,2024-07-23
6856,814,ca,"47638,94",PYG,11/07/2024
3170,47,CC,5442.66,pyg,2024/05/22
3135,669,CC,5546.22,usd,2024/06/09
6144,65,cc,,pyg,10-04-2024
3696,187,cc,,pyg,2024/10/02
4677,1588,ca,abc,PYG,2024-05-28
8447,139,ca,"12414,59",USD,2024-01-24
6803,597,CC,abc,PYG,20/03/2024
1349,222,CA,,pyg,2024-12-22
7823,755,CA,,usd,25-05-2024
5702,732,CA,36866.57,PYG,2024-03-02
4563,1071,cc,abc,PYG,12/11/2024
8272,1884,ca,abc,usd,2024-05-09
6689,713,CA,,usd,2024/01/09
7273,43,CA,,pyg,12-08-2024
8181,137,ca,"46235,91",USD,07-11-2024
9565,1443,cc,"44244,78",pyg,03-03-2024
7312,742,CC,,usd,2024-06-21
8829,1760,cc,abc,PYG,08-08-2024
6567,1748,cc,,usd,2024-06-23
4508,1582,ca,abc,pyg,23-12-2024
4166,68,CC,,usd,04/07/2024
6629,1650,CC,abc,PYG,2024/11/07
6726,1847,CA,24131.12,pyg,2024-03-13
2366,1291,CA,,pyg,24/12/2024
3037,240,CA,abc,usd,24-08-2024
4723,767,ca,"31058,31",usd,2024/09/09
119,1140,CC,abc,USD,2024/10/28
8984,1827,ca,abc,PYG,09-04-2024
4945,27,CC,"21314,56",USD,2024/04/13
9728,838,cc,abc,usd,27-08-2024
1769,790,cc,49833.29,PYG,11-09-2024
10052,1909,CC,,PYG,2024-12-08
5942,1488,cc,10799.11,pyg,05-12-2024
9217,1609,cc,abc,USD,2024/07/01
4757,1474,CA,abc,PYG,20/07/2024
6426,1664,ca,abc,USD,2024-01-11
731,1897,ca,,USD,2024/09/22
497,1236,CA,39268.48,PYG,26-08-2024
8639,634,CC,abc,PYG,23-07-2024
2679,1627,CC,"31589,88",usd,2024/01/07
8016,467,ca,,PYG,2024/04/19
6404,1799,CC,"45023,49",usd,2024/09/13
10040,525,cc,,pyg,19/06/2024
9528,632,CC,45444.56,pyg,19/02/2024
2454,632,CA,42358.79,pyg,2024/07/16
6547,132,ca,abc,USD,2024/09/22
4640,437,ca,46213.3,pyg,2024-05-03
8067,1282,CA,"34292,29",usd,22-08-2024
9540,1508,CC,"10677,82",USD,16-12-2024
9099,421,CC,"22119,44",pyg,2024/03/08
9299,1424,cc,"11376,51",usd,16/09/2024
4475,1328,CC,11026.31,pyg,15/12/2024
1043,1597,CA,19951.25,usd,2024-10-18
6813,411,cc,,USD,13-09-2024
7985,1779,CA,,pyg,06/11/2024
424,1606,CA,"46929,09",usd,2024/11/01
9220,1446,cc,"9296,90",PYG,21/08/2024
5735,382,CA,abc,PYG,04-05-2024
3017,279,CA,7883.15,usd,2024/02/16
6438,656,ca,,usd,2024-09-25
7433,39,ca,abc,usd,2024/11/16
3497,56,cc,,usd,2024/08/02
8124,1449,cc,"15919,14",usd,21-05-2024
973,486,CC,abc,USD,2024-04-16
4779,564,CA,,USD,2024-12-16
6713,1550,CA,abc,PYG,07-11-2024
8055,1619,CA,abc,USD,2024/12/24
855,1564,ca,,pyg,2024/01/04
8146,1017,cc,49488.03,USD,2024-12-23
5510,1250,CC,30655.37,PYG,2024/09/26
1164,1183,CA,"11756,49",pyg,2024/02/27
4845,1961,ca,"12615,48",USD,2024-01-22
335,766,cc,,PYG,2024/09/02
6195,1496,CC,"43409,38",pyg,13/03/2024
3257,1791,CC,"31733,86",pyg,03/10/2024
6909,944,CA,,PYG,2024-11-28
4979,1209,CC,,USD,19/12/2024
952,1805,CC,,PYG,2024-12-08
9107,1956,ca,,USD,10-01-2024
9878,758,CA,abc,pyg,2024/01/24
6237,1114,cc,2133.61,pyg,19/03/2024
4817,752,ca,"10300,61",pyg,08-09-2024
6835,1904,CC,abc,pyg,2024/03/10
2864,1454,cc,40762.6,usd,28/05/2024
3301,800,CC,"32859,18",pyg,26-05-2024
9264,648,ca,1031.99,USD,2024-05-12
2810,1777,CA,abc,USD,2024-09-19
9132,503,CA,"19923,33",usd,2024-07-25
8176,1804,ca,"2281,44",PYG,17/04/2024
2040,627,cc,abc,USD,25-04-2024
2004,230,cc,abc,pyg,02-09-2024
6387,1332,ca,abc,USD,23-01-2024
8613,1032,cc,"23569,36",PYG,2024-03-09
9313,12,ca,abc,usd,11/08/2024
8876,203,cc,abc,pyg,2024/02/13
6136,1907,cc,,PYG,17-11-2024
4767,1539,ca,20937.95,pyg,14/06/2024
8077,1462,ca,abc,pyg,21-08-2024
9233,802,ca,"42754,58",PYG,03/05/2024
5211,964,cc,15430.07,usd,24/06/2024
4675,1627,CC,16525.2,usd,2024-04-26
8101,1775,cc,,USD,2024/05/20
3702,1104,CC,,pyg,2024/02/16
1681,1785,CA,36714.73,USD,03/09/2024
7048,1420,CC,,usd,19-06-2024
1932,393,ca,9321.99,usd,2024/10/01
7902,339,CA,27629.53,usd,13/10/2024
8718,780,ca,,pyg,02-12-2024
5495,653,CC,21273.08,pyg,24/05/2024
9776,1675,CC,abc,USD,22/09/2024
7683,1407,CC,23298.3,pyg,2024-07-13
2896,1249,cc,"2604,97",USD,2024-09-22
936,81,CA,abc,pyg,03-07-2024
7705,614,ca,abc,pyg,26/09/2024
5579,1353,CC,abc,usd,07-09-2024
8346,1720,cc,,usd,2024-08-02
2056,1959,CC,"20090,97",pyg,2024-02-28
5737,1659,CC,36331.34,usd,2024-04-22
6061,1,CA,,usd,20/09/2024
5961,149,CA,abc,USD,2024-04-03
4614,635,CA,"47176,46",PYG,20-09-2024
7564,768,ca,"4620,78",usd,28-05-2024
2616,86,cc,"41362,14",USD,2024/05/02
7202,1374,cc,"5295,74",PYG,2024/03/03
9589,1037,CA,,USD,2024/03/05
8081,1330,CC,"14846,12",PYG,2024-04-06
817,1172,CC,abc,PYG,2024/08/14
5647,1804,CC,29221.74,PYG,2024/01/16
7334,395,CA,,PYG,2024/02/26
6742,995,CC,"41715,47",PYG,10/07/2024
2917,843,CA,abc,pyg,14-03-2024
643,754,CA,abc,PYG,2024-06-24
2449,72,ca,abc,PYG,01-07-2024
5521,80,CA,"29590,90",usd,24/01/2024
1959,1213,ca,,pyg,2024-11-22
2439,880,cc,25911.04,PYG,09-07-2024
4364,633,ca,"22024,89",pyg,12-03-2024
8780,953,cc,,usd,23-06-2024
2111,1564,CC,abc,USD,2024/11/28
1016,1874,CC,,usd,2024/11/17
7630,97,CC,,pyg,2024/12/04
7783,1450,ca,2328.63,USD,2024/03/12
3727,1031,cc,"27150,34",pyg,2024/04/01
9755,689,cc,abc,pyg,2024/11/10
5701,958,cc,,usd,2024-12-21
9814,1555,CA,17885.45,PYG,26/05/2024
7096,164,CC,,PYG,23/05/2024
2758,1919,ca,"15665,72",usd,20/06/2024
5258,1329,CA,abc,usd,08/03/2024
2622,821,CC,abc,usd,16-11-2024
298,725,ca,36128.91,PYG,2024-04-14
2768,1137,cc,,pyg,2024/02/22
4053,1424,CA,25186.28,USD,2024-05-10
764,1993,CC,38609.65,pyg,2024/11/12
6199,1555,CC,,usd,2024-03-27
2754,1080,CC,"8707,38",PYG,19-03-2024
2024,1639,CA,"49087,11",USD,2024-08-23
7723,1193,ca,,PYG,06-03-2024
9111,1762,ca,,USD,2024-11-13
5559,1970,ca,,PYG,2024/10/21
8921,1666,ca,"18267,23",usd,12/12/2024
6465,1702,CC,,pyg,2024/05/24
3009,1134,CC,abc,USD,2024-12-26
815,268,CC,abc,PYG,09-06-2024
3259,771,CC,19929.44,pyg,05-03-2024
9256,1513,CC,,usd,2024/01/13
2251,702,CC,abc,usd,2024/01/10
3096,1996,CC,abc,usd,2024/06/09
4333,579,CA,,usd,2024-12-01
1666,384,CA,,usd,06/06/2024
4419,1140,CA,"28838,83",USD,2024-09-15
10050,1159,CC,"7630,48",usd,23-07-2024
2515,1884,CC,abc,usd,12/03/2024
4887,729,ca,,USD,11/10/2024
6924,781,cc,,PYG,2024/09/05
2549,1955,cc,abc,pyg,2024-06-15
9606,989,CC,"36115,27",usd,2024/08/17
7573,1121,ca,abc,PYG,08-08-2024
2918,1368,CC,,USD,21/11/2024
4968,1252,ca,,PYG,28-03-2024
7944,1836,CA,,USD,2024-05-11
2494,375,CA,,PYG,2024-03-22
2209,78,ca,"45565,82",USD,2024/02/17
1069,901,cc,"35629,50",USD,2024/08/26
4297,1753,CA,abc,pyg,2024/05/07
3823,1342,cc,48985.33,usd,2024/09/05
3710,68,ca,abc,PYG,2024/11/24
9055,784,ca,"38571,94",PYG,19/09/2024
7930,1684,CC,,usd,2024-07-10
1490,1061,CA,"6162,10",USD,20-07-2024
3112,471,CA,abc,usd,06-01-2024
2175,1821,CC,abc,PYG,05/02/2024
1550,979,ca,36717.18,PYG,2024-02-10
3164,322,CA,abc,usd,2024/08/17
5151,435,CC,abc,USD,2024/05/13
4047,1473,CA,,usd,01-07-2024
4891,1697,CA,abc,USD,04/04/2024
9807,1177,CA,20601.35,pyg,2024-02-24
5693,624,ca,"4189,70",usd,09-03-2024
1327,1275,CC,abc,pyg,2024/11/14
3424,613,ca,"26436,59",USD,19-10-2024
6775,1635,cc,14347.71,PYG,2024/05/06
8904,487,CC,6279.84,usd,2024/10/01
2433,1706,ca,45376.2,usd,2024/08/02
1556,523,ca,,PYG,09/01/2024
7117,1340,CC,,usd,09/08/2024
9661,1509,CA,abc,USD,24-04-2024
6209,1690,cc,abc,USD,03-02-2024
723,191,CC,12037.84,pyg,2024/10/27
3601,479,cc,abc,pyg,02/03/2024
8440,244,cc,,usd,24/10/2024
6546,470,cc,23306.96,pyg,2024/06/15
9178,861,ca,16340.83,PYG,2024-04-03
4191,1994,CC,"39289,28",pyg,10-08-2024
9411,1910,ca,15304.53,usd,2024/09/22
3427,309,ca,,USD,2024/05/17
6417,704,CC,abc,USD,2024/02/11
7406,778,CA,,PYG,11/05/2024
8928,1863,ca,abc,usd,05-09-2024
6255,763,CA,25711.96,USD,04/08/2024
1910,1989,CC,,pyg,2024-09-15
2295,1599,ca,49808.99,USD,2024/12/22
743,601,ca,35579.58,usd,12-09-2024
6271,842,cc,abc,USD,16-01-2024
662,1311,ca,,usd,03/06/2024
4880,185,cc,abc,pyg,2024-10-09
1970,1194,cc,abc,PYG,25-01-2024
9400,77,ca,abc,PYG,23-05-2024
9114,170,CA,,pyg,2024/08/06
7500,19,CA,abc,usd,18-04-2024
3934,272,CC,,pyg,18-03-2024
5377,1159,CC,15474.07,usd,02/03/2024
7856,1878,ca,abc,usd,13/05/2024
8379,669,ca,6241.78,pyg,03/10/2024
7382,571,ca,abc,USD,2024/05/14
9888,1086,CA,abc,USD,2024-10-28
4765,1545,cc,,usd,2024-05-18
3838,830,CA,,pyg,08/12/2024
3197,1904,CC,18922.77,pyg,2024/02/15
6204,1397,ca,"47342,14",usd,06-01-2024
1808,696,CA,abc,pyg,2024/06/26
3947,1361,ca,45848.05,usd,2024-06-14
7123,1364,CC,7728.31,pyg,10-12-2024
7516,494,CA,abc,PYG,05-10-2024
4943,1922,CA,abc,USD,2024-02-19
5976,524,ca,"35872,49",pyg,02/02/2024
2630,1058,CC,abc,PYG,22-01-2024
9031,456,ca,,pyg,25-07-2024
4953,1871,cc,,PYG,21-02-2024
4648,555,CA,,PYG,2024/06/18
3664,44,CA,"43615,91",USD,2024/12/18
5242,1649,cc,,PYG,2024/01/10
9110,1441,ca,abc,USD,2024/12/09
10081,634,CA,,USD,26-04-2024
6716,1476,ca,"1907,42",USD,2024/01/21
3614,1567,CC,29616.17,PYG,2024-11-10
364,1173,cc,5041.43,PYG,2024-11-09
1449,385,CC,,USD,2024/09/03
6022,475,cc,5324.57,PYG,05/06/2024
9886,1341,ca,"26300,09",USD,2024-03-23
8160,1292,CA,,USD,13/05/2024
4798,992,CA,abc,USD,28/12/2024
1897,479,cc,abc,USD,2024-04-03
4662,431,cc,abc,pyg,27-09-2024
3352,905,CC,"28859,17",usd,2024/04/25
7148,1,CC,abc,usd,18-02-2024
8088,548,cc,22686.12,PYG,2024-04-09
9474,955,CA,23343.53,USD,2024/11/20
6023,1991,cc,,usd,2024-11-19
2478,9,ca,abc,usd,28-05-2024
417,1883,CA,40100.76,usd,2024-09-26
1708,1831,ca,"16149,52",PYG,14/11/2024
3815,535,CA,abc,USD,25/02/2024
4987,1642,CA,,PYG,2024-12-18
7634,670,cc,"3174,95",PYG,2024/08/13
5020,1516,CA,9948.41,USD,2024/04/21
1093,1988,cc,,pyg,2024/02/22
5955,44,CC,abc,PYG,15-12-2024
414,1294,CA,abc,PYG,2024/06/20
6183,268,CC,"34187,58",USD,06-04-2024
1114,429,ca,15138.12,USD,2024-12-13
2355,198,CA,abc,USD,2024-06-22
3634,1005,cc,"21412,57",USD,2024-04-14
7077,1103,CC,,usd,09/04/2024
6931,172,ca,abc,USD,28-12-2024
7684,947,cc,abc,pyg,14/06/2024
1346,1587,CC,,usd,2024-05-06
2523,1671,CA,"26033,45",USD,02/01/2024
3102,285,ca,abc,pyg,24-08-2024
8224,1029,ca,"35266,14",USD,20-03-2024
466,1753,CC,46845.37,PYG,2024-01-07
2655,507,ca,abc,pyg,2024-11-12
3376,701,CC,"30860,42",pyg,16/03/2024
4217,1113,CA,6633.49,pyg,09-12-2024
2059,623,CC,,pyg,2024/05/14
9582,1388,cc,abc,pyg,07/06/2024
8964,1573,ca,abc,pyg,2024/02/24
6549,1953,cc,abc,pyg,2024/09/08
9605,242,ca,abc,usd,26-05-2024
8894,394,CA,abc,usd,05-06-2024
8500,870,ca,,usd,13-07-2024
7165,1700,CA,35230.13,USD,2024-06-16
6214,1180,cc,"46938,69",USD,25/03/2024
3757,897,ca,"41780,07",USD,2024-02-15
9943,1210,CC,12642.74,USD,2024/09/23
7517,656,ca,7406.46,usd,07-01-2024
9422,404,CA,7091.22,USD,09-05-2024
8751,365,CC,,USD,24/04/2024
3134,500,cc,33925.47,USD,26/01/2024
2102,1056,CC,,USD,11-01-2024
1546,1775,CA,29043.71,USD,11-10-2024
5056,1088,CA,"9557,51",USD,24/09/2024
4254,567,ca,"27825,16",pyg,2024/05/19
4151,228,cc,"3101,22",USD,2024/10/04
6559,1608,CC,abc,USD,25-08-2024
1562,898,ca,,usd,2024-11-09
8116,1195,CC,"46562,63",pyg,01/08/2024
9833,1727,CA,,PYG,2024/05/25
2778,397,cc,5599.43,pyg,2024/04/05
5124,475,CC,,USD,22-04-2024
4852,809,cc,"27523,65",PYG,2024/10/22
6007,1523,CC,49495.57,usd,2024/06/27
192,805,CC,abc,PYG,2024/04/08
4663,51,cc,,PYG,2024/07/26
8669,1695,CA,,PYG,13/08/2024
9073,751,CA,abc,usd,26/09/2024
6841,48,CC,abc,pyg,2024-08-14
8758,213,CC,abc,USD,2024/10/27
8802,1924,CA,abc,pyg,06-01-2024
5894,680,CA,40792.83,usd,2024-12-14
10076,1605,ca,15138.22,usd,14/08/2024
5315,1371,ca,,usd,03-12-2024
4730,58,CA,"37732,33",pyg,25-03-2024
6696,1411,cc,35275.52,USD,10/07/2024
1775,1162,CA,abc,usd,2024/03/24
8760,1641,CC,,pyg,2024-05-14
7169,1549,CC,24358.24,pyg,2024/11/24
6678,1589,CC,18131.82,usd,2024-03-18
6923,1062,ca,25654.69,usd,2024/07/05
5727,1274,CC,abc,pyg,2024-04-14
8804,1432,cc,abc,usd,08-11-2024
5322,314,CA,21464.64,PYG,2024/08/03
349,340,CA,,PYG,2024/01/20
9317,1144,ca,abc,usd,20-01-2024
3783,1515,CC,abc,USD,01-03-2024
1657,416,cc,"38992,01",PYG,2024-08-16
5420,1989,CC,11261.7,usd,2024-03-08
2162,1961,cc,,USD,2024-12-06
6269,1687,CC,5888.87,pyg,10-07-2024
5979,64,cc,"31608,14",USD,02/06/2024
5639,1898,CC,abc,USD,2024-02-06
5700,497,CC,"10594,00",USD,2024/04/14
1811,1841,cc,"33922,77",pyg,04-05-2024
6785,1325,ca,17458.84,PYG,02/12/2024
8195,1081,ca,13935.89,PYG,2024-10-25
8471,623,CC,,PYG,2024/05/19
2989,1753,CC,abc,USD,28/06/2024
416,232,ca,36405.04,usd,03/09/2024
1478,1328,cc,"32725,31",PYG,2024/07/23
6652,1168,CA,,pyg,23-10-2024
3996,122,ca,"3114,85",PYG,2024-03-22
5198,615,cc,abc,pyg,2024/07/14
6722,1883,ca,"6229,95",USD,2024-04-27
2718,105,CC,9242.14,PYG,08/04/2024
5876,1177,CC,"14156,56",usd,21-09-2024
1095,802,CA,21062.88,usd,05/07/2024
3624,475,cc,abc,usd,2024-04-04
6008,1334,CA,22076.2,pyg,2024-11-08
8863,1522,cc,abc,PYG,2024/07/24
8153,514,CA,abc,pyg,2024/11/17
