id_transaccion,id_cuenta,fecha,monto,tipo,canal
7389,2269,2024/04/15,"-513,62",debito,ONLINE
3661,1379,27-01-2024,abc,DEBITO,app
5471,3435,2024-07-15,"16887,02",debito,ONLINE
1722,2880,2024/08/16,"-17576,18",credito,CAJERO
3443,541,2024/12/12,"16467,14",credito,online
3387,3932,16/12/2024,24111.35,DEBITO,CAJERO
5258,3675,2024-03-14,18755.14,debito,ATM
1699,4312,2024/01/02,abc,DEBITO,ONLINE
3473,1443,23-05-2024,"-11160,74",credito,app
5435,4610,2024/11/05,-1501.73,credito,online
5712,130,18-05-2024,abc,debito,CAJERO
5733,635,20/01/2024,-29000.42,DEBITO,CAJERO
5646,1806,2024/11/07,abc,credito,online
7822,2193,21/07/2024,abc,credito,online
3419,3565,2024/01/17,abc,CREDITO,CAJERO
2937,4944,2024-10-03,abc,debito,online
2723,3474,2024/03/25,"15066,17",credito,online
8425,1125,26/12/2024,abc,DEBITO,CAJERO
8078,3445,2024-07-28,45419.29,debito,ATM
3641,2576,08-12-2024,abc,credito,ONLINE
3468,4496,2024/04/28,"15058,15",debito,app
1465,3228,25/07/2024,"12907,26",credito,ONLINE
8360,2467,22-04-2024,"-4217,20",debito,ATM
10327,2517,2024/02/07,abc,CREDITO,ATM
5202,268,2024-11-25,abc,debito,online
4165,4758,2024-04-01,"16349,36",CREDITO,online
4585,3466,05-08-2024,abc,debito,app
6435,4204,01/09/2024,abc,CREDITO,CAJERO
4931,836,2024/06/19,"-14063,23",CREDITO,online
3121,1237,2024-11-23,abc,CREDITO,online
3412,968,20/04/2024,"-15622,47",credito,online
9609,2851,08-05-2024,"18161,91",credito,CAJERO
1005,3065,11/04/2024,41199.65,credito,online
2660,504,2024-10-04,abc,CREDITO,online
2427,106,2024/01/07,"7156,86",DEBITO,ONLINE
8579,3032,2024-11-01,-9984.54,DEBITO,app
5786,474,2024/02/02,29021.23,DEBITO,ONLINE
2852,4054,2024/02/16,19593.38,credito,ONLINE
7098,4498,07/07/2024,"5437,45",CREDITO,app
3143,900,14-10-2024,abc,debito,CAJERO
8012,3572,2024-03-26,abc,CREDITO,ATM
3111,793,2024-08-15,13305.49,credito,ATM
8756,3997,2024-02-16,abc,CREDITO,ATM
3703,1194,2024-09-05,abc,credito,online
8195,3123,24/04/2024,-15693.85,DEBITO,app
1648,310,2024-06-22,abc,CREDITO,ATM
5916,3380,2024/11/22,"6099,22",DEBITO,online
3764,4677,20/06/2024,"-12013,60",debito,app
2674,3348,2024-11-22,abc,CREDITO,online
10810,3268,2024-03-11,abc,CREDITO,app
8790,2036,23-11-2024,8505.22,debito,CAJERO
6263,1512,14-05-2024,"14179,63",DEBITO,ATM
7890,2836,08-12-2024,abc,debito,ATM
1927,1280,2024-11-16,"-13927,87",DEBITO,ONLINE
8529,2926,28/05/2024,"-15578,71",debito,ATM
3382,4618,21-12-2024,abc,DEBITO,online
3497,375,2024/07/27,abc,DEBITO,CAJERO
4453,2812,27/07/2024,"-10281,96",debito,app
2016,4938,2024/11/17,abc,DEBITO,CAJERO
4292,1991,27/06/2024,"-19090,78",credito,ATM
2211,2974,2024/10/15,"-14428,32",CREDITO,ATM
7223,3726,2024-07-21,abc,debito,CAJERO
9235,3006,2024-12-10,"18768,08",CREDITO,ONLINE
6618,4483,2024/01/11,abc,debito,online
8315,4076,2024-07-11,"-11058,96",DEBITO,CAJERO
3164,1549,2024/07/06,abc,credito,ATM
5206,3040,25-08-2024,-17281.1,credito,app
9237,3172,2024-08-05,"-3375,46",DEBITO,CAJERO
10247,313,20-02-2024,11802.84,debito,online
2907,1938,2024-09-25,abc,DEBITO,online
5744,2042,2024/05/01,abc,CREDITO,online
3415,1078,25/04/2024,"-2357,15",DEBITO,CAJERO
5075,1563,14-08-2024,28620.89,DEBITO,app
4496,922,2024-12-07,2524.79,CREDITO,ONLINE
3917,3457,2024-08-26,abc,CREDITO,ATM
8972,925,15/12/2024,abc,credito,ATM
8909,3398,23-03-2024,34008.63,CREDITO,ATM
10679,498,10/02/2024,"4209,80",credito,ATM
8928,343,2024-04-25,"1417,91",credito,app
2448,4103,17-10-2024,-19287.88,CREDITO,online
5863,972,24-02-2024,17288.36,debito,CAJERO
3041,824,2024/08/05,abc,credito,ATM
9206,3142,09/12/2024,abc,debito,online
10751,1998,06/07/2024,"-16836,52",DEBITO,ONLINE
3975,1215,2024/05/24,"16614,02",credito,CAJERO
5958,4891,14/01/2024,abc,debito,app
2590,738,05-11-2024,"-4850,83",CREDITO,app
4213,3924,2024-12-11,"-19026,91",credito,online
4094,2255,2024/01/17,abc,credito,CAJERO
8837,3135,2024-07-21,-29144.07,CREDITO,online
7863,3170,10/10/2024,"9600,55",credito,ONLINE
1008,3658,2024/12/15,-10845.84,credito,CAJERO
4832,4652,04-07-2024,"7575,01",debito,online
1424,1780,25/08/2024,abc,DEBITO,CAJERO
2884,109,09/04/2024,"-15478,74",CREDITO,ONLINE
4015,403,2024/05/06,"-18684,62",debito,app
1844,2448,18-02-2024,abc,credito,online
10039,2749,16/12/2024,"14730,04",DEBITO,app
4674,2975,2024/03/01,"-11256,19",CREDITO,online
10604,1354,06-09-2024,"583,95",CREDITO,online
2054,2896,22/03/2024,-49231.58,credito,ONLINE
8749,2485,2024/07/21,-671.16,DEBITO,ONLINE
5385,3308,02/01/2024,abc,DEBITO,app
2584,3901,2024/04/10,-25088.3,credito,online
9835,4764,2024-03-26,abc,debito,CAJERO
3571,1283,2024-05-05,abc,CREDITO,ONLINE
2801,991,2024/12/28,abc,debito,app
9061,2506,19-06-2024,abc,credito,ATM
7781,4074,07/09/2024,"-17600,47",CREDITO,CAJERO
5378,677,2024-10-05,abc,DEBITO,online
6915,1026,02-08-2024,abc,credito,ONLINE
1404,4857,01-08-2024,"-4860,59",CREDITO,online
2626,3040,2024-05-22,abc,DEBITO,ATM
9656,2547,24-02-2024,22206.35,debito,online
2876,774,2024-02-23,"-11712,30",DEBITO,ONLINE
7212,2365,2024-10-03,44254.78,credito,online
1747,4217,2024-10-17,41998.16,DEBITO,app
3229,2451,2024/11/21,-40024.95,debito,CAJERO
5128,4037,02/12/2024,abc,debito,ATM
4283,798,2024-08-15,-47450.87,credito,ATM
3394,2556,2024-02-01,-13801.49,DEBITO,ONLINE
2946,4703,2024-11-01,"19059,21",debito,ATM
9002,2192,2024-03-01,-49043.9,debito,app
1122,2175,06-05-2024,abc,CREDITO,online
10580,4795,2024-10-26,-38223.45,DEBITO,online
9832,3042,2024-07-03,"-3017,59",debito,ONLINE
2588,1393,2024/11/25,28461.92,debito,CAJERO
2798,1871,2024/03/02,abc,credito,online
5007,1780,10/12/2024,abc,credito,app
5899,1439,06-08-2024,abc,DEBITO,online
4379,2262,2024-12-12,30581.32,debito,app
10491,987,2024-08-09,"-17673,71",CREDITO,ONLINE
8580,4765,2024/08/17,"-8491,90",DEBITO,ATM
4771,3289,2024-04-23,abc,debito,ONLINE
7999,4460,03/12/2024,"4701,99",CREDITO,ONLINE
5001,2346,2024/03/28,abc,DEBITO,ONLINE
9920,2328,19/09/2024,abc,debito,ATM
9960,3163,2024-06-01,"3605,52",debito,CAJERO
3379,3394,2024/05/22,29669.7,CREDITO,online
2621,3347,2024/04/19,abc,credito,ONLINE
4697,2720,23/07/2024,abc,DEBITO,ONLINE
6609,3529,09-11-2024,48832.58,CREDITO,ONLINE
2281,4667,23/08/2024,"-11868,17",debito,ONLINE
5759,2319,13-06-2024,"3034,49",CREDITO,app
8347,3945,28-10-2024,-34333.7,credito,ONLINE
5344,2521,2024/03/12,32914.04,debito,app
7264,4844,2024/04/19,"-11973,22",DEBITO,online
6245,2094,2024-04-02,-48843.88,DEBITO,ATM
5995,2265,2024/10/01,"-6762,92",debito,ATM
2275,3636,27/05/2024,"-6082,59",credito,ONLINE
3198,2743,19-08-2024,5226.13,debito,app
9948,406,01/01/2024,"-6555,91",CREDITO,CAJERO
8297,2477,2024-03-19,24170.13,DEBITO,ATM
8343,1063,2024/05/11,17358.12,CREDITO,app
5935,1236,15/09/2024,-43934.79,debito,app
1104,3871,2024/04/02,"12218,39",CREDITO,app
8603,2471,05/04/2024,abc,CREDITO,ATM
3593,3291,2024-10-20,48781.28,CREDITO,app
7273,4129,2024-03-08,"-6931,94",DEBITO,CAJERO
4794,1402,2024-07-16,21878.18,credito,app
4088,3998,25/03/2024,abc,credito,ONLINE
5512,1634,2024/04/28,abc,DEBITO,ATM
7430,1774,2024/04/12,45485.76,debito,ATM
1347,3272,06-01-2024,abc,credito,CAJERO
3476,1693,2024-07-07,-11843.78,debito,ONLINE
8099,3743,21/05/2024,abc,DEBITO,online
1216,1989,2024-09-14,-43390.48,CREDITO,CAJERO
6296,1206,2024-10-21,7494.43,credito,CAJERO
8502,4878,20-09-2024,46004.59,DEBITO,CAJERO
4203,673,13-01-2024,abc,credito,CAJERO
2701,979,17/09/2024,"-13843,87",CREDITO,CAJERO
7508,2476,21/06/2024,abc,debito,CAJERO
10708,1736,2024/09/08,abc,CREDITO,ATM
8905,801,04/03/2024,"-2752,45",CREDITO,app
8404,4133,20-10-2024,abc,debito,ATM
7121,1110,01/01/2024,-20629.12,CREDITO,ONLINE
1072,3632,09/11/2024,abc,credito,ONLINE
5892,1078,2024/04/19,"5125,44",credito,ONLINE
6858,3571,10-06-2024,abc,credito,ATM
5783,1170,2024-02-15,"-16519,29",DEBITO,ATM
10063,1389,19/12/2024,abc,DEBITO,ATM
7001,3429,16-07-2024,4129.84,debito,app
6573,2597,22-11-2024,"-14832,38",CREDITO,ATM
9648,3947,24/01/2024,"7752,06",credito,app
5415,1451,09/07/2024,"6404,17",CREDITO,online
9731,526,2024/08/24,abc,DEBITO,CAJERO
4296,4851,05/11/2024,"-4037,23",CREDITO,ATM
7242,508,2024/06/02,"12433,63",debito,online
5609,1779,2024-01-10,abc,CREDITO,CAJERO
6545,2520,24/09/2024,41300.66,debito,ONLINE
9876,1432,2024-02-11,abc,DEBITO,ATM
6365,4369,2024-08-02,abc,credito,app
2747,4457,2024-03-07,abc,credito,online
7690,2552,2024/02/11,41905.86,debito,app
6601,582,2024-07-15,-28749.31,DEBITO,ATM
6177,1828,2024-05-02,abc,credito,ATM
8349,2517,18/04/2024,abc,DEBITO,online
10323,1025,2024/03/16,49675.18,DEBITO,online
8964,719,25/09/2024,abc,CREDITO,app
7879,4692,16-04-2024,15086.3,credito,CAJERO
5061,713,2024-01-11,"-9513,90",credito,ONLINE
10615,1958,2024-12-19,27224.77,credito,ATM
2065,1255,2024-02-14,abc,DEBITO,online
5867,960,22/04/2024,"18751,71",CREDITO,CAJERO
9289,2441,2024-09-01,abc,debito,online
10112,536,14/07/2024,abc,credito,ONLINE
6233,3840,04-11-2024,39499.29,CREDITO,ATM
9715,788,21/03/2024,"-6982,79",CREDITO,online
8342,1445,2024-02-13,"13943,39",credito,ONLINE
8961,3215,19/11/2024,abc,CREDITO,CAJERO
5641,2315,2024-08-25,"-19412,96",debito,app
6955,434,24/05/2024,-32599.42,debito,online
6025,3252,19/09/2024,"-13538,52",debito,CAJERO
5085,2627,17-07-2024,-10239.74,debito,ATM
7516,1289,2024/06/08,abc,DEBITO,CAJERO
9193,273,02/07/2024,abc,CREDITO,online
9159,2676,09-07-2024,abc,credito,ATM
10596,587,18-08-2024,abc,DEBITO,app
9373,4907,01-02-2024,abc,DEBITO,ONLINE
4145,2293,2024/08/03,abc,CREDITO,CAJERO
9595,3914,17/08/2024,abc,credito,ONLINE
10656,3278,21/03/2024,"8762,72",credito,app
9134,4009,2024/03/07,abc,CREDITO,app
10139,230,2024/05/27,26381.34,debito,CAJERO
7352,3096,25-08-2024,"-18194,97",CREDITO,ATM
10396,893,22/07/2024,abc,DEBITO,ONLINE
9907,746,2024-08-05,abc,CREDITO,online
2671,1625,2024-02-05,"-14973,11",debito,ATM
3255,3807,25-02-2024,abc,CREDITO,app
1730,4623,26/11/2024,-13653.51,DEBITO,online
3541,4852,2024/01/23,abc,DEBITO,ONLINE
4280,1124,2024-08-27,5081.61,credito,ONLINE
10817,1379,13/09/2024,"2303,79",DEBITO,CAJERO
3163,1102,2024-10-22,abc,CREDITO,ONLINE
4606,659,17/03/2024,-48069.09,credito,online
1065,1403,14/06/2024,"-4297,02",debito,CAJERO
4588,296,2024-06-28,-16192.65,CREDITO,ONLINE
5013,1076,06-06-2024,37905.16,debito,CAJERO
7269,2433,26-10-2024,-5394.08,DEBITO,CAJERO
7757,2151,15/05/2024,47035.71,DEBITO,ATM
10959,1624,21-03-2024,abc,credito,CAJERO
1026,1992,15-04-2024,28366.71,DEBITO,online
6376,1602,10/10/2024,"15372,76",CREDITO,online
8761,3669,2024-07-19,"263,37",credito,ATM
9679,3195,09/11/2024,"12189,56",DEBITO,online
4537,4407,2024-09-14,"12962,11",debito,CAJERO
10357,4162,09-06-2024,"-13948,96",credito,ATM
10231,4527,16/01/2024,"17761,35",DEBITO,app
10385,4534,2024-10-25,"8091,73",DEBITO,app
4227,4535,2024-03-21,"-15451,21",CREDITO,CAJERO
5624,1381,26-12-2024,-7763.73,credito,CAJERO
6995,3926,2024-11-20,"-1125,80",DEBITO,online
4432,1200,2024/10/25,"6355,39",debito,ATM
1777,2372,2024-01-20,-37141.69,CREDITO,app
6565,1870,2024-03-28,"4072,37",credito,app
8852,3735,2024-03-02,abc,DEBITO,online
7423,2268,2024/03/14,"15524,03",DEBITO,app
5363,3186,2024/03/12,abc,credito,online
2282,2170,2024/10/28,17367.32,credito,ATM
10271,2541,2024/06/03,-7219.45,debito,CAJERO
3378,3950,2024/02/13,abc,credito,app
6883,4582,18-12-2024,"11042,23",debito,app
6395,870,2024-06-27,10497.01,DEBITO,ONLINE
10130,849,19-08-2024,25545.1,credito,ONLINE
6045,1082,2024/04/09,7472.26,CREDITO,app
9614,4599,2024-02-04,"2546,10",DEBITO,ONLINE
7515,4881,2024/06/08,abc,debito,ONLINE
8666,435,24-06-2024,"4396,07",DEBITO,ONLINE
4359,2649,13-07-2024,abc,credito,ATM
5413,3606,14-12-2024,"18121,85",debito,CAJERO
1612,3245,2024/06/08,16958.13,CREDITO,CAJERO
1360,4111,2024-11-13,4767.7,DEBITO,CAJERO
7608,3455,2024/11/05,"-9109,41",DEBITO,online
5741,540,04/05/2024,"-12502,79",CREDITO,ONLINE
3353,3553,2024-11-19,"-5552,12",credito,app
7594,1414,2024/10/07,38356.24,debito,CAJERO
10931,518,2024-09-20,"13478,91",credito,app
6446,4712,06-10-2024,"-10135,54",DEBITO,ATM
2431,1263,2024-03-17,-18589.84,credito,app
5979,2091,08/02/2024,abc,debito,online
4707,572,2024-02-16,abc,debito,ONLINE
2953,3371,17-06-2024,"-5494,92",credito,CAJERO
3190,236,2024-11-17,"-8302,72",credito,ATM
6347,4119,2024/10/13,abc,debito,ONLINE
1681,2685,15-07-2024,23141.72,CREDITO,ATM
6965,3961,16/05/2024,46343.44,DEBITO,ONLINE
4253,3521,16-11-2024,"-11586,87",credito,online
9227,2799,2024-07-05,-16452.06,CREDITO,ATM
3660,4927,2024-12-04,abc,CREDITO,online
4602,2603,2024/08/18,26794.31,CREDITO,CAJERO
9430,2717,08-10-2024,abc,DEBITO,CAJERO
3613,1099,04/02/2024,abc,credito,online
8650,4843,27-12-2024,"-9299,99",DEBITO,CAJERO
9048,4649,18-11-2024,abc,DEBITO,ONLINE
7805,1545,21/04/2024,abc,credito,ATM
6340,4778,2024-10-20,abc,DEBITO,ATM
8241,1260,2024-12-11,"9680,08",credito,online
1475,977,2024/05/22,"-1747,54",CREDITO,ONLINE
8421,4213,2024/05/23,abc,debito,ATM
10041,2736,2024/04/03,-14463.07,debito,CAJERO
5178,2155,2024-03-21,36351.62,DEBITO,ATM
2860,1252,2024/01/28,"-4889,84",DEBITO,CAJERO
10118,1483,19/12/2024,"-15442,98",CREDITO,ONLINE
2241,3757,08/07/2024,-44364.87,CREDITO,online
6358,4785,2024/12/05,"2416,33",CREDITO,online
5873,1908,28-03-2024,abc,credito,ONLINE
3291,2651,28/09/2024,abc,CREDITO,online
9639,3807,2024/02/08,"6438,88",debito,app
2143,4021,13-03-2024,8649.14,credito,app
5298,3022,2024/05/17,-37030.83,debito,CAJERO
10547,4389,2024-02-10,-6971.77,credito,online
7841,4230,28-09-2024,"-9691,08",credito,ATM
1627,4596,2024-07-25,abc,DEBITO,ONLINE
1140,4031,2024/02/28,"-10275,37",CREDITO,app
1731,3334,2024/10/22,22435.83,credito,ATM
7065,386,12-10-2024,43554.58,DEBITO,ATM
6096,2469,28/09/2024,abc,debito,ONLINE
3869,1286,01/01/2024,abc,debito,ATM
5364,3790,2024-07-27,"-6751,13",credito,ATM
1410,4645,08/07/2024,"4968,51",CREDITO,ONLINE
4450,4870,18-02-2024,"10425,63",CREDITO,CAJERO
3673,3049,26-07-2024,abc,CREDITO,app
5765,1250,25/06/2024,32661.09,CREDITO,online
10190,1276,2024/03/06,8362.29,credito,app
8324,3026,2024/04/09,abc,credito,ATM
10321,377,11-06-2024,abc,CREDITO,ONLINE
2407,3456,16-04-2024,abc,DEBITO,online
10481,3519,21/04/2024,"16537,04",DEBITO,CAJERO
8894,2929,08-11-2024,abc,debito,app
1544,1297,10/08/2024,-318.25,DEBITO,app
5465,2711,23-09-2024,22200.41,CREDITO,app
1919,3253,09/11/2024,abc,CREDITO,ONLINE
9598,3402,2024-06-15,6179.66,DEBITO,ONLINE
7634,2295,2024-01-14,abc,credito,CAJERO
5090,461,15-12-2024,"-1569,59",CREDITO,app
10040,1389,2024-08-02,abc,debito,ONLINE
4593,3044,2024-08-06,abc,CREDITO,ONLINE
1974,3741,2024/03/21,34015.89,DEBITO,CAJERO
6901,3079,2024-08-24,-22843.67,debito,online
9967,1904,2024/08/25,35297.53,debito,online
7925,1350,04-01-2024,abc,DEBITO,ATM
2638,4949,2024-08-19,abc,DEBITO,online
3317,4646,2024-11-26,abc,CREDITO,ATM
7187,2013,2024-10-15,"12324,16",DEBITO,app
5338,565,04/12/2024,"13008,87",credito,app
8159,422,2024-08-04,abc,credito,online
10347,3858,2024/09/18,19979.98,DEBITO,ONLINE
1352,4608,2024/12/02,"-287,97",debito,ONLINE
2517,1024,14/10/2024,30150.87,DEBITO,CAJERO
6961,488,2024-07-02,"-18741,69",credito,online
3841,358,2024/09/28,abc,debito,ONLINE
5917,1951,04/11/2024,"4542,13",debito,CAJERO
6532,979,13-08-2024,abc,DEBITO,ONLINE
9599,3446,2024-08-14,32672.38,CREDITO,ONLINE
7806,693,2024-11-16,abc,CREDITO,CAJERO
7115,851,14/06/2024,-26335.76,debito,online
1197,1639,2024-08-05,-30932.47,debito,ONLINE
9455,4803,2024-05-14,abc,CREDITO,ATM
8667,686,27-10-2024,66.05,DEBITO,ATM
8317,4458,2024/07/14,"7891,04",debito,ONLINE
6829,1459,16-09-2024,abc,credito,ATM
10691,2463,03-05-2024,39642.4,credito,ONLINE
7496,1925,2024-01-14,"-19210,69",debito,CAJERO
1768,3303,27/01/2024,16598.54,debito,ATM
4641,4160,15/08/2024,-23801.73,CREDITO,ONLINE
1456,3734,01-01-2024,abc,debito,CAJERO
8393,2177,2024-11-15,abc,CREDITO,CAJERO
5621,1587,15/09/2024,-19796.82,CREDITO,CAJERO
9517,621,21-04-2024,abc,credito,online
7932,3181,2024-06-26,"14112,10",credito,ATM
5862,1763,2024/10/07,"18549,50",DEBITO,ONLINE
1842,803,28/11/2024,"-2968,48",debito,online
3778,2353,22/03/2024,20209.45,debito,app
1234,1700,27/05/2024,abc,credito,online
4673,3400,2024-05-15,abc,credito,ATM
5388,294,01/03/2024,-13648.72,credito,ATM
3785,1879,2024/03/19,"18318,63",CREDITO,online
10309,1305,2024-04-09,abc,DEBITO,app
9914,2495,2024-01-18,"-8557,56",debito,CAJERO
5895,2346,2024-01-24,"-7444,30",credito,CAJERO
10602,4113,22-07-2024,-33298.13,credito,ONLINE
3441,2996,08-03-2024,"15681,64",debito,CAJERO
5142,4024,2024/08/06,"12684,89",debito,app
8699,4999,06-08-2024,abc,debito,online
7866,4397,2024-11-28,4253.99,CREDITO,online
10451,1080,2024-11-04,-4401.2,DEBITO,app
2077,3556,23-02-2024,abc,debito,app
9242,1633,2024/02/16,-34000.16,credito,CAJERO
7367,994,2024/12/20,"7297,86",CREDITO,ATM
3224,572,18/08/2024,"7673,39",debito,online
1084,3117,10/04/2024,19056.79,credito,CAJERO
7035,520,2024/02/14,"2041,64",DEBITO,ONLINE
1455,3173,21/10/2024,39011.68,DEBITO,app
8572,1891,2024/01/03,-18995.09,CREDITO,online
1161,1653,09-09-2024,"17910,11",CREDITO,app
8254,3051,23/06/2024,"-3131,71",DEBITO,ONLINE
10400,3440,2024/10/03,-24834.94,CREDITO,ATM
7346,4185,2024/12/07,5609.15,credito,CAJERO
7284,165,22/03/2024,"3266,56",CREDITO,CAJERO
10201,1520,2024-01-15,"-4168,55",debito,online
7935,2496,2024/11/12,"-3263,33",CREDITO,ONLINE
6891,3982,2024/11/17,2339.64,debito,ONLINE
8223,1967,2024-07-10,abc,DEBITO,ATM
8265,3139,21-07-2024,"8308,31",CREDITO,ONLINE
4028,3217,2024/03/16,-41992.9,CREDITO,app
7339,4924,2024/02/11,abc,debito,ATM
6621,1191,2024/08/02,abc,CREDITO,ATM
3732,2058,2024/10/09,"286,69",CREDITO,online
7918,2144,13/11/2024,"9277,69",debito,online
6624,1271,2024/02/09,"18084,36",credito,ATM
1713,572,25/06/2024,"8149,85",DEBITO,CAJERO
9944,4971,2024/09/03,"-8972,16",CREDITO,ONLINE
4363,4760,2024-07-20,"9688,30",CREDITO,ATM
8028,153,2024-12-28,"-9128,46",DEBITO,CAJERO
2296,1699,22/09/2024,"3130,17",CREDITO,online
7152,767,07-12-2024,"18720,19",debito,online
10428,3165,15/11/2024,abc,CREDITO,online
8808,4789,2024/11/22,"-9132,11",DEBITO,online
1217,4630,2024/06/02,"18087,93",DEBITO,ONLINE
5682,2189,2024/06/15,"12151,06",debito,ONLINE
9234,562,25-08-2024,"-12666,22",debito,online
8517,4130,2024-12-27,21148.72,credito,ONLINE
5809,3546,2024-04-02,abc,debito,app
7582,4172,01-03-2024,abc,DEBITO,online
9651,3789,05-08-2024,"11113,69",debito,online
1366,2423,2024-02-25,-6194.47,DEBITO,app
10975,1624,14-05-2024,abc,credito,online
3233,1562,12-08-2024,abc,credito,ATM
10284,910,08/11/2024,"15532,36",CREDITO,online
5138,1152,24/10/2024,-22880.17,DEBITO,online
10145,1557,2024/04/18,40731.08,CREDITO,online
1232,2600,2024-09-13,"10676,35",CREDITO,CAJERO
4896,1722,2024/06/05,20676.19,credito,CAJERO
1374,3434,2024-04-06,"10700,97",credito,online
2506,1368,2024/07/10,12484.81,debito,online
6948,360,2024-06-01,abc,CREDITO,app
10134,1077,2024-01-23,"-6988,13",credito,online
1184,3032,24-08-2024,"4227,74",CREDITO,ATM
7728,2475,2024/09/03,abc,debito,online
2656,2574,2024-02-04,abc,credito,app
8468,1982,2024-07-06,"-17359,32",CREDITO,online
1988,3238,24/03/2024,"18918,71",CREDITO,CAJERO
2021,4460,2024-10-09,abc,debito,online
5196,460,2024-03-01,abc,CREDITO,app
4268,4950,2024/01/03,abc,debito,CAJERO
5045,3353,2024/05/19,2850.27,debito,CAJERO
4387,534,02-12-2024,"-2161,67",credito,ATM
2887,2842,17/09/2024,46506.98,CREDITO,app
2439,2155,2024-03-01,abc,CREDITO,CAJERO
4220,4774,2024/06/26,abc,DEBITO,ONLINE
9875,412,2024/02/06,abc,CREDITO,app
5393,3482,2024/06/15,abc,debito,CAJERO
2601,4989,07-03-2024,5253.64,CREDITO,ONLINE
6424,3127,2024-09-20,abc,debito,online
3850,649,2024-10-24,"-11755,23",DEBITO,ONLINE
5030,1103,09-04-2024,"-6738,51",credito,CAJERO
5921,289,04-03-2024,abc,DEBITO,ONLINE
7350,3073,2024/07/03,28361.39,DEBITO,app
8417,4289,15-11-2024,abc,DEBITO,ONLINE
9326,4426,2024/01/11,22512.43,CREDITO,ONLINE
7255,3565,22-06-2024,37601.79,credito,online
5362,2327,2024-04-05,14171.09,DEBITO,online
4568,1185,24-09-2024,abc,CREDITO,app
2401,1634,07-04-2024,"-11916,55",debito,online
7569,788,28/07/2024,22456.53,credito,online
7808,2439,17/11/2024,abc,CREDITO,CAJERO
8782,1416,2024-12-14,24720.67,credito,CAJERO
2956,854,2024/06/26,"-4995,78",debito,app
9037,324,08/09/2024,"-7970,42",credito,ATM
6009,1891,2024/02/27,"-10954,73",credito,online
2478,2427,2024-12-04,20622.55,debito,online
7005,4985,2024/09/20,"-6070,40",debito,app
2843,3165,10-03-2024,-35969.19,CREDITO,ATM
5610,4009,27-12-2024,"18462,20",DEBITO,online
5705,1836,2024-09-21,abc,debito,online
9199,474,02/09/2024,46261.91,credito,app
10100,1042,16-03-2024,abc,CREDITO,ATM
6464,917,2024-06-24,-17414.85,CREDITO,CAJERO
8847,2192,23/11/2024,abc,CREDITO,online
6654,2153,2024/05/11,"3563,08",CREDITO,ONLINE
4547,221,2024/11/21,"11587,94",credito,ATM
6576,2000,15-02-2024,abc,CREDITO,online
10504,4744,2024/03/02,"-4802,05",credito,online
2269,4741,08-07-2024,abc,DEBITO,online
9465,2229,2024/11/11,-29716.14,debito,app
8829,2530,11-08-2024,14329.21,DEBITO,CAJERO
6017,900,2024-05-06,36739.61,CREDITO,ATM
5009,275,26-01-2024,abc,CREDITO,app
3036,2325,09/03/2024,abc,CREDITO,ATM
7504,1653,2024-10-19,"-11694,69",CREDITO,ONLINE
1479,861,2024-12-15,abc,DEBITO,ATM
10452,4955,2024-07-28,22651.22,CREDITO,ONLINE
8478,4622,08/12/2024,"19255,71",credito,online
7370,403,16/10/2024,"13912,28",credito,ATM
4953,1131,2024/03/03,"-2334,67",debito,app
6330,377,2024/08/06,"8732,75",CREDITO,ONLINE
1027,4163,2024-09-06,abc,CREDITO,online
6728,655,2024/02/22,"-17344,59",debito,ONLINE
1647,947,2024/11/01,"-5067,78",debito,ATM
8914,4851,2024-11-11,abc,debito,ATM
2212,3834,2024/07/17,abc,CREDITO,CAJERO
2879,1235,24/03/2024,"8117,66",DEBITO,online
5314,3738,2024-06-18,abc,credito,ONLINE
6063,2183,16-06-2024,"15948,31",DEBITO,app
6981,1725,08-01-2024,-24450.17,debito,CAJERO
2767,3051,2024-09-23,33667.19,credito,ATM
9531,2934,2024/11/24,"18036,36",debito,ONLINE
7399,1997,2024-07-24,-40354.19,debito,ONLINE
10985,2959,2024-03-02,8743.17,DEBITO,online
2815,4519,2024/11/28,abc,credito,online
7642,2136,2024/02/04,"-16787,20",credito,ATM
5615,2379,2024/09/22,18636.88,credito,online
2811,856,16/01/2024,abc,DEBITO,ONLINE
9224,666,2024-11-13,"1578,80",debito,ATM
6102,1220,2024/01/13,-13965.19,debito,online
1028,3613,2024-02-08,"3961,12",debito,CAJERO
3745,3280,16/09/2024,20373.97,credito,online
3362,4833,2024/07/25,"-6858,82",debito,CAJERO
9634,4544,2024/02/27,28965.69,CREDITO,online
5056,522,2024-05-26,-34901.05,debito,online
2827,3208,2024/07/04,"-18307,67",DEBITO,online
1756,3038,2024-09-14,"-17059,63",DEBITO,app
5224,2346,2024-10-20,-27658.4,credito,online
2865,2527,02-03-2024,-7238.37,CREDITO,ATM
6935,2974,2024-11-22,abc,credito,CAJERO
3982,3000,2024-04-03,abc,DEBITO,app
5760,2611,09/02/2024,10405.68,DEBITO,ATM
5790,417,27/01/2024,-21104.44,CREDITO,ONLINE
9742,2989,2024-07-03,"-6039,92",credito,ATM
9127,2045,2024/04/08,22096.52,debito,ONLINE
1999,2119,17/04/2024,"-11737,30",debito,ONLINE
4505,2442,16/08/2024,"-1400,13",DEBITO,CAJERO
