id_cuenta,id_cliente,tipo_cuenta,saldo_inicial,moneda,fecha_apertura
3941,166,cc,24983.87,pyg,2024-06-18
5175,219,cc,30178.08,pyg,2024-04-06
9813,487,cc,,pyg,2024-12-28
2202,1025,cc,,usd,2024-06-14
5157,988,ca,23589.82,usd,2024-03-06
7133,635,ca,,pyg,2024-05-16
2287,1833,cc,45383.46,usd,2024-05-05
9664,597,ca,33026.71,pyg,2024-09-04
8375,1320,ca,,pyg,2024-08-08
7964,367,ca,3629.45,usd,2024-05-14
2528,1080,ca,45658.0,usd,2024-10-05
1939,1091,cc,42394.21,pyg,2024-07-05
8714,1478,ca,39823.74,pyg,2024-08-13
4154,1234,ca,27314.36,usd,2024-10-13
623,1698,ca,,pyg,2024-02-17
3275,1905,cc,,usd,2024-02-08
9243,257,ca,8013.54,pyg,2024-10-09
9727,1775,cc,21779.9,usd,2024-03-17
4580,1592,cc,,pyg,2024-10-07
9894,986,ca,14276.79,usd,2024-02-04
7233,945,cc,,usd,2024-07-17
7062,1946,ca,,pyg,2024-09-23
5435,240,cc,,pyg,2024-04-08
4502,203,ca,,usd,2024-11-18
2412,194,ca,,pyg,2024-11-13
7249,1584,ca,,pyg,2024-10-25
1814,1847,ca,,pyg,2024-01-17
3948,208,ca,21633.61,usd,2024-01-01
2612,66,cc,41679.15,usd,2024-02-13
8762,1801,cc,,usd,2024-04-08
8314,853,cc,21666.82,pyg,2024-07-16
878,347,ca,39071.85,usd,2024-10-17
9328,1294,cc,,pyg,2024-04-18
7147,473,cc,26266.09,usd,2024-01-08
8333,813,cc,40549.02,usd,2024-07-04
7474,1663,cc,22638.15,usd,2024-08-05
1671,1933,ca,9465.62,usd,2024-09-12
544,930,cc,1127.76,pyg,2024-02-19
8464,1618,cc,,usd,2024-06-12
9139,1782,cc,,pyg,2024-11-23
1999,1065,cc,,pyg,2024-06-20
7883,295,cc,,usd,2024-09-11
2372,481,ca,33927.68,usd,2024-04-20
4864,557,ca,9931.2,usd,2024-06-24
10084,434,cc,,usd,2024-11-22
7898,356,cc,15390.27,usd,2024-09-10
1469,935,ca,,usd,2024-07-03
4856,1991,ca,,usd,2024-01-04
2990,1023,ca,,pyg,2024-06-20
602,1712,cc,46772.52,pyg,2024-08-24
9488,757,ca,,usd,2024-11-02
2095,856,ca,39608.34,usd,2024-12-06
2691,218,ca,,pyg,2024-02-07
7591,527,ca,,pyg,2024-01-09
9751,1541,ca,44629.63,usd,2024-02-10
4041,1475,cc,,pyg,2024-10-18
3196,1077,ca,,usd,2024-06-26
745,1852,cc,39236.38,usd,2024-04-10
1119,567,ca,,usd,2024-11-28
4668,948,ca,,pyg,2024-06-16
4337,820,ca,,pyg,2024-09-14
9336,1901,cc,,usd,2024-12-19
2023,472,cc,12307.12,pyg,2024-01-24
6521,1734,cc,4983.44,pyg,2024-07-27
7346,833,ca,,pyg,2024-01-11
7393,1451,ca,,pyg,2024-05-12
4240,359,cc,,usd,2024-01-24
1610,705,ca,,pyg,2024-05-28
3280,1220,ca,,usd,2024-11-08
9276,102,ca,,pyg,2024-07-19
3728,1755,cc,,usd,2024-10-26
6630,924,ca,16020.21,usd,2024-01-20
4641,526,cc,24427.09,pyg,2024-07-19
993,1574,ca,,pyg,2024-07-17
4623,1249,cc,,usd,2024-07-13
5170,629,ca,44954.6,pyg,2024-08-20
7720,1828,ca,15914.22,usd,2024-08-18
3982,1915,cc,,pyg,2024-06-12
4766,1191,cc,,usd,2024-12-10
1707,1408,ca,14851.9,usd,2024-03-18
6757,127,ca,,usd,2024-09-06
9529,158,cc,19127.11,usd,2024-09-24
9752,1605,cc,46873.85,pyg,2024-09-15
1947,224,cc,,usd,2024-12-24
7248,978,ca,,pyg,2024-12-01
3381,1233,ca,,pyg,2024-02-04
5049,1302,ca,4191.13,pyg,2024-11-26
2027,1879,cc,,usd,2024-10-12
7325,403,ca,7008.04,usd,2024-03-23
1296,178,cc,20449.91,pyg,2024-03-13
2342,967,ca,,usd,2024-03-28
4599,1981,ca,,pyg,2024-02-17
904,1561,cc,,pyg,2024-07-18
9062,53,ca,,usd,2024-07-06
8083,1052,ca,32201.58,pyg,2024-12-24
130,1741,cc,,pyg,2024-01-23
7787,1968,ca,,usd,2024-01-17
6639,1266,ca,,usd,2024-04-14
8766,1882,cc,,pyg,2024-12-20
3503,1991,cc,,pyg,2024-03-15
3609,229,ca,,pyg,2024-07-19
5497,449,cc,13924.39,usd,2024-12-10
6723,1965,ca,7244.3,pyg,2024-06-01
4136,675,cc,44892.53,pyg,2024-06-03
6974,1190,cc,26456.54,usd,2024-11-01
5262,291,ca,11119.32,usd,2024-04-17
8527,1825,cc,39185.65,pyg,2024-10-06
7826,1424,cc,39249.63,usd,2024-03-10
5498,1250,cc,31469.71,pyg,2024-07-12
6792,1707,ca,41848.06,usd,2024-04-22
7008,429,ca,,pyg,2024-08-07
2944,996,ca,25909.49,pyg,2024-01-05
3769,1512,cc,25367.86,pyg,2024-01-09
2858,1075,ca,,usd,2024-03-26
4991,1589,ca,28367.12,usd,2024-09-09
9103,600,cc,17657.1,usd,2024-12-12
4295,609,cc,,pyg,2024-09-11
9251,368,ca,10329.69,usd,2024-08-03
8789,680,cc,21836.95,pyg,2024-08-21
9135,1709,ca,,usd,2024-03-19
9293,500,ca,,usd,2024-07-03
7617,276,ca,,pyg,2024-12-07
3737,978,cc,31890.36,pyg,2024-05-27
9279,1781,ca,40116.2,pyg,2024-04-16
6871,105,ca,,pyg,2024-08-13
2860,531,ca,43393.97,usd,2024-12-05
5994,1303,ca,7904.52,usd,2024-05-24
3747,407,cc,12435.57,pyg,2024-07-18
2431,1761,ca,,usd,2024-03-15
6555,483,cc,23805.85,pyg,2024-04-01
437,635,cc,,pyg,2024-11-22
5986,1756,ca,,usd,2024-07-08
1274,276,cc,17193.3,usd,2024-10-06
8201,296,ca,,pyg,2024-08-07
4848,1263,ca,,usd,2024-12-19
3962,813,cc,9571.32,usd,2024-03-07
2500,1586,ca,30800.82,usd,2024-11-18
6223,1399,ca,,usd,2024-07-20
8663,709,cc,,pyg,2024-10-21
1234,54,cc,,pyg,2024-11-23
9854,1845,cc,43927.17,pyg,2024-09-11
1675,1119,ca,34509.97,usd,2024-08-19
2359,277,ca,,usd,2024-12-17
7475,398,ca,,usd,2024-02-20
532,1210,ca,,pyg,2024-07-10
694,1939,ca,,pyg,2024-12-11
6665,87,cc,15727.32,usd,2024-10-19
2706,970,ca,30840.23,pyg,2024-05-12
9782,1937,ca,,pyg,2024-08-18
6406,1063,cc,33864.49,pyg,2024-12-05
7445,166,ca,38102.43,usd,2024-02-17
1278,1873,cc,19053.36,pyg,2024-05-26
3611,1247,ca,2433.45,pyg,2024-12-02
5359,1981,cc,38370.68,pyg,2024-05-21
2306,1403,cc,38409.49,usd,2024-04-10
5605,613,ca,,usd,2024-12-26
6605,1081,ca,6754.57,pyg,2024-02-24
5507,1817,cc,,usd,2024-04-03
7435,203,cc,49396.96,pyg,2024-03-02
8048,1515,cc,32144.78,usd,2024-03-22
5063,1406,cc,18937.54,pyg,2024-07-01
3008,701,ca,13732.51,usd,2024-11-07
6734,211,ca,41822.76,pyg,2024-08-25
770,479,ca,,pyg,2024-06-09
10094,445,cc,,usd,2024-08-25
3704,1232,ca,,pyg,2024-10-11
6344,835,ca,40703.46,pyg,2024-03-06
2791,1952,cc,11978.03,usd,2024-04-16
9919,749,cc,47684.41,pyg,2024-01-03
898,1742,cc,37759.97,usd,2024-07-10
4315,1461,ca,15869.6,usd,2024-01-21
4048,804,cc,23708.08,usd,2024-10-26
7851,921,ca,,usd,2024-01-24
4012,319,cc,,pyg,2024-03-02
3357,775,cc,,usd,2024-10-09
2424,845,cc,10831.21,usd,2024-06-21
2362,969,ca,,pyg,2024-11-28
3762,778,cc,49674.34,pyg,2024-03-27
9347,237,ca,14731.41,pyg,2024-08-06
376,1968,cc,24752.84,usd,2024-07-25
1382,614,cc,40413.25,pyg,2024-02-17
903,1095,cc,19514.39,usd,2024-02-02
9096,641,ca,2208.73,usd,2024-10-05
6399,1487,cc,9098.99,usd,2024-02-16
8927,1751,ca,13430.7,pyg,2024-03-23
7300,1919,ca,11818.63,pyg,2024-12-10
7587,376,ca,,pyg,2024-03-11
2297,1493,cc,12426.54,pyg,2024-11-24
8222,1617,ca,,usd,2024-03-24
1611,1018,ca,13253.38,pyg,2024-02-18
5748,980,cc,48838.76,usd,2024-09-14
8884,175,ca,,pyg,2024-10-24
2926,1960,cc,,pyg,2024-02-08
9186,402,cc,,usd,2024-04-04
5861,1576,ca,16260.89,pyg,2024-11-01
4279,273,cc,45143.17,pyg,2024-09-10
3160,583,ca,23873.72,pyg,2024-03-04
1926,441,cc,18193.05,usd,2024-11-01
8436,38,cc,,usd,2024-01-20
307,1730,ca,,pyg,2024-12-02
6994,839,ca,44706.95,usd,2024-03-28
9051,769,ca,29510.23,pyg,2024-09-07
4307,989,ca,,usd,2024-02-20
2228,469,cc,32175.45,usd,2024-02-22
8134,511,ca,7529.15,pyg,2024-09-16
7079,1806,ca,9352.78,usd,2024-07-25
6613,1790,ca,,pyg,2024-02-21
2338,817,cc,20014.93,usd,2024-03-21
927,586,ca,15433.65,usd,2024-12-14
916,912,cc,,usd,2024-10-17
8727,541,ca,,usd,2024-07-23
7779,1636,ca,,usd,2024-06-24
6473,763,ca,,usd,2024-06-13
1026,1803,cc,49340.79,usd,2024-05-17
5141,1273,ca,15652.52,usd,2024-02-10
1868,1100,cc,,pyg,2024-11-23
5298,1554,cc,,pyg,2024-12-20
8737,1941,ca,,pyg,2024-05-07
8641,1152,cc,33500.6,pyg,2024-01-08
7223,697,ca,,usd,2024-01-22
291,531,ca,35653.43,usd,2024-09-07
1795,55,ca,26731.66,pyg,2024-10-28
494,1633,ca,,usd,2024-08-04
9090,1101,cc,31805.09,pyg,2024-11-07
1476,290,ca,23005.52,usd,2024-03-26
744,901,ca,,usd,2024-06-09
7534,681,ca,5823.16,pyg,2024-03-28
2498,324,ca,,pyg,2024-04-12
9436,1826,cc,,usd,2024-04-14
2139,1791,ca,,usd,2024-05-02
5033,1645,ca,,pyg,2024-06-03
1113,742,cc,,pyg,2024-11-13
1683,1289,ca,,pyg,2024-08-04
10035,1093,ca,,pyg,2024-12-07
3007,1146,cc,,pyg,2024-07-03
2582,1715,ca,23090.68,pyg,2024-09-02
2103,1893,cc,29742.57,usd,2024-02-16
4104,883,ca,,usd,2024-11-11
8549,924,ca,4663.21,usd,2024-09-04
451,595,cc,27098.04,usd,2024-06-13
3213,747,ca,,usd,2024-06-07
6747,933,ca,,pyg,2024-07-23
6694,363,cc,,usd,2024-06-03
1444,438,cc,11689.03,usd,2024-11-16
2240,272,ca,46401.95,pyg,2024-01-26
8371,420,cc,,pyg,2024-10-04
7958,523,ca,,usd,2024-02-21
2165,244,ca,,usd,2024-05-10
3638,715,ca,,pyg,2024-05-09
8640,1067,ca,49305.46,pyg,2024-07-14
2759,1461,ca,,usd,2024-01-17
7948,238,ca,2018.24,usd,2024-03-11
8810,655,ca,17026.45,usd,2024-07-25
3485,1337,ca,11480.05,usd,2024-08-05
6202,1223,ca,,usd,2024-11-09
1773,959,ca,45550.55,usd,2024-03-08
1895,254,ca,,pyg,2024-07-27
3407,88,cc,,pyg,2024-04-08
9304,1690,ca,45940.36,usd,2024-04-20
3150,1941,cc,42754.05,pyg,2024-03-14
9424,134,cc,,usd,2024-06-09
4768,1744,cc,40178.71,pyg,2024-03-23
7962,1294,ca,,usd,2024-07-15
5405,756,cc,,usd,2024-11-28
5018,1758,cc,,pyg,2024-06-14
5798,337,ca,15337.75,pyg,2024-12-13
6488,693,cc,,usd,2024-10-10
6663,938,ca,,usd,2024-09-06
3391,137,ca,1917.42,usd,2024-06-19
4061,688,cc,12153.87,usd,2024-01-10
2559,1316,cc,,usd,2024-07-23
3847,1802,cc,37786.56,pyg,2024-06-06
9268,1475,cc,,pyg,2024-02-06
8570,665,ca,28922.14,usd,2024-10-18
9560,1119,ca,,pyg,2024-07-26
232,741,ca,4260.67,usd,2024-08-15
5308,1878,ca,21381.07,usd,2024-04-19
8356,527,ca,,usd,2024-01-24
167,514,cc,7264.04,pyg,2024-11-01
4148,1699,cc,38318.78,usd,2024-08-13
9142,1869,ca,,pyg,2024-06-14
5992,9,cc,,usd,2024-10-20
1395,866,cc,35381.78,pyg,2024-08-03
6824,204,ca,42649.41,pyg,2024-12-11
6027,883,cc,,usd,2024-03-14
9348,1006,cc,1617.66,pyg,2024-08-08
9349,851,cc,29584.27,pyg,2024-08-25
3849,1165,cc,,pyg,2024-09-07
1534,469,cc,35927.95,usd,2024-01-21
5362,515,ca,,usd,2024-02-23
7590,265,cc,,pyg,2024-10-06
624,1787,cc,24603.32,pyg,2024-10-10
8368,318,ca,,usd,2024-05-08
4947,648,cc,24116.08,pyg,2024-08-04
5062,1689,cc,23444.3,usd,2024-01-10
8362,1239,ca,,pyg,2024-11-07
5540,1114,cc,49431.88,pyg,2024-03-07
722,341,ca,39596.45,pyg,2024-01-26
305,819,cc,,pyg,2024-10-23
4294,213,cc,32476.22,pyg,2024-06-03
2012,1660,cc,8205.65,usd,2024-02-11
7977,1805,ca,,pyg,2024-02-17
1637,437,ca,5166.85,pyg,2024-06-09
273,1429,cc,45716.72,usd,2024-04-10
493,1029,ca,,pyg,2024-03-01
5655,1899,cc,,pyg,2024-05-19
3456,1975,cc,29284.47,usd,2024-09-13
8363,1682,cc,13361.36,usd,2024-03-13
1447,1077,ca,,usd,2024-11-15
8645,215,ca,,usd,2024-05-23
3971,1145,ca,32231.54,usd,2024-03-14
3144,60,ca,18842.09,pyg,2024-11-13
7642,1734,cc,,usd,2024-03-22
9095,1663,ca,46296.32,usd,2024-12-27
1608,1185,ca,20409.34,usd,2024-11-19
1171,1752,ca,,pyg,2024-12-24
8236,443,cc,,pyg,2024-08-27
4870,895,cc,31023.58,pyg,2024-07-02
9903,1402,ca,,pyg,2024-05-18
5344,1554,ca,,pyg,2024-09-12
3903,1160,ca,21341.7,usd,2024-12-23
4546,1020,ca,,usd,2024-04-22
7745,1011,cc,9212.39,pyg,2024-05-04
9466,1369,cc,32431.13,usd,2024-05-06
7919,14,cc,,usd,2024-06-21
4689,750,cc,49565.42,pyg,2024-05-24
2553,1943,cc,2200.16,pyg,2024-06-20
308,110,ca,,pyg,2024-08-22
2497,1139,ca,,pyg,2024-05-19
8098,482,ca,,pyg,2024-10-25
5434,839,cc,1291.88,usd,2024-04-17
5246,1573,ca,10027.54,pyg,2024-06-05
2214,1442,cc,38971.4,pyg,2024-12-11
7272,1950,ca,40873.22,usd,2024-09-03
9805,505,cc,8525.76,usd,2024-06-16
3294,269,cc,1998.76,pyg,2024-06-12
5600,1331,ca,27800.99,pyg,2024-08-14
4797,1364,cc,28235.49,pyg,2024-10-09
4174,1749,ca,18386.64,usd,2024-05-25
2147,1629,ca,15090.49,usd,2024-12-21
4215,1461,cc,49569.76,usd,2024-03-17
2958,353,cc,7754.65,pyg,2024-12-06
9958,1221,ca,,usd,2024-03-10
9435,425,ca,,pyg,2024-12-04
808,425,cc,46550.97,usd,2024-11-05
4161,1351,ca,,usd,2024-01-16
9083,1334,ca,,pyg,2024-04-19
6294,1468,ca,,pyg,2024-02-19
5851,744,cc,,pyg,2024-02-07
157,410,ca,25021.1,usd,2024-01-07
8691,546,ca,,pyg,2024-06-06
6704,6,cc,22865.34,pyg,2024-10-02
8413,366,ca,,usd,2024-07-09
9366,82,cc,,usd,2024-09-11
8006,901,cc,11846.14,pyg,2024-07-27
8992,1352,cc,,pyg,2024-03-26
3258,1925,ca,14909.41,usd,2024-06-17
3992,779,ca,31967.85,usd,2024-11-04
626,564,ca,,pyg,2024-02-12
2271,773,ca,,pyg,2024-04-24
500,1567,cc,4213.98,usd,2024-04-21
5221,1869,ca,37223.93,usd,2024-01-24
820,1998,cc,,usd,2024-05-13
1750,1422,cc,40899.91,pyg,2024-10-22
7427,585,ca,,pyg,2024-01-02
7828,1769,cc,43857.04,pyg,2024-02-24
1105,740,cc,37280.33,pyg,2024-10-27
741,1966,cc,24649.07,usd,2024-11-06
5889,981,cc,33120.2,pyg,2024-11-20
7246,1610,ca,11799.74,pyg,2024-10-12
5042,674,ca,,pyg,2024-04-24
950,1841,cc,,pyg,2024-01-09
149,613,ca,,usd,2024-12-08
4076,362,cc,,usd,2024-09-14
5944,951,ca,,pyg,2024-06-11
6407,1517,cc,,usd,2024-07-27
8348,1046,cc,,usd,2024-04-06
8265,1041,cc,15602.2,pyg,2024-12-18
3922,794,ca,,pyg,2024-12-25
998,71,cc,,usd,2024-03-14
3711,1366,cc,26954.17,pyg,2024-05-07
339,72,ca,6824.17,usd,2024-04-01
8332,1136,cc,27731.32,pyg,2024-09-20
618,1577,cc,,pyg,2024-03-22
1240,1246,ca,,usd,2024-08-09
4452,1359,cc,,pyg,2024-04-21
3920,1550,cc,16913.78,usd,2024-01-28
8076,962,cc,,usd,2024-11-12
8073,1116,cc,,pyg,2024-01-13
4862,1498,cc,,pyg,2024-05-01
3998,1972,ca,21513.4,usd,2024-11-25
4961,1097,cc,,usd,2024-01-05
5776,406,cc,,pyg,2024-08-01
152,1006,cc,,usd,2024-06-25
3465,1630,ca,,pyg,2024-01-24
9091,981,cc,26395.25,pyg,2024-12-01
5631,456,ca,,pyg,2024-03-21
8943,688,cc,,usd,2024-01-04
3977,901,cc,,pyg,2024-06-22
7681,1714,cc,,pyg,2024-08-21
4390,676,cc,27829.98,pyg,2024-05-20
343,1370,cc,,pyg,2024-06-15
7351,1055,cc,28532.41,usd,2024-07-06
1716,1526,ca,,usd,2024-11-24
3712,1424,ca,27909.8,pyg,2024-08-25
6436,89,ca,,pyg,2024-04-16
9240,888,cc,,pyg,2024-07-22
3143,427,cc,,pyg,2024-06-27
3200,1310,ca,,usd,2024-05-28
2061,1581,ca,,usd,2024-11-04
5684,1295,ca,47479.18,pyg,2024-09-01
7394,1879,ca,,usd,2024-04-28
1873,1244,ca,45858.9,usd,2024-06-01
3415,1174,ca,27898.72,usd,2024-10-20
1253,837,ca,,pyg,2024-08-05
4716,609,ca,,usd,2024-03-05
5708,1251,ca,,usd,2024-11-17
3360,532,ca,,usd,2024-08-04
4847,1179,ca,,usd,2024-01-13
9368,996,ca,21121.78,usd,2024-05-05
3750,615,cc,8843.5,pyg,2024-03-06
1548,56,ca,6869.71,usd,2024-07-04
7283,625,ca,23220.93,pyg,2024-10-16
1297,1408,cc,34053.97,pyg,2024-04-10
2470,1337,ca,15572.68,usd,2024-11-11
6131,1603,ca,3905.17,pyg,2024-08-01
1494,811,cc,,usd,2024-03-08
6770,1753,ca,,pyg,2024-06-05
9102,1710,ca,,usd,2024-07-24
4543,1296,cc,,pyg,2024-08-21
7401,897,ca,,pyg,2024-06-16
6036,1515,ca,,usd,2024-12-11
920,1004,cc,21952.65,pyg,2024-02-08
8376,1124,ca,,usd,2024-11-04
5205,1212,ca,,usd,2024-07-26
814,1298,ca,,pyg,2024-12-18
1221,1123,cc,,pyg,2024-01-09
8614,1427,ca,,pyg,2024-04-06
10016,632,ca,12508.79,pyg,2024-02-05
2748,235,cc,23387.02,usd,2024-02-01
7168,1989,cc,,pyg,2024-07-05
7563,1791,ca,25504.71,pyg,2024-10-21
8957,1500,ca,22622.75,pyg,2024-02-04
2536,869,ca,13425.75,usd,2024-09-19
7463,317,ca,35479.33,pyg,2024-12-24
1580,122,cc,,usd,2024-10-06
9850,1183,ca,,pyg,2024-02-22
7781,1362,ca,32566.67,pyg,2024-01-14
3807,1101,cc,,pyg,2024-05-22
9884,269,ca,11252.21,usd,2024-02-12
6764,197,cc,37826.85,pyg,2024-06-01
5238,942,cc,48412.45,pyg,2024-06-13
860,1138,ca,47096.18,usd,2024-03-04
8069,1942,ca,,pyg,2024-02-22
5568,1502,ca,,usd,2024-07-22
1980,1863,ca,,usd,2024-03-23
9493,1718,ca,32954.18,pyg,2024-05-15
2871,394,cc,32145.68,pyg,2024-08-10
9741,1780,cc,,usd,2024-09-19
2751,236,cc,,pyg,2024-02-14
128,1225,ca,,usd,2024-04-26
4010,1198,cc,40925.09,usd,2024-12-13
9250,971,ca,24422.36,pyg,2024-03-02
8950,874,cc,,pyg,2024-02-28
7282,972,cc,,pyg,2024-11-11
2087,1467,ca,,pyg,2024-09-04
1440,280,ca,40633.85,usd,2024-04-08
6563,1995,ca,26596.81,usd,2024-02-02
981,1691,ca,,usd,2024-11-04
8405,667,cc,28168.27,pyg,2024-11-06
1906,1391,ca,39951.59,pyg,2024-05-06
1376,356,ca,,usd,2024-06-08
2291,1753,ca,,usd,2024-12-18
8062,1654,ca,,pyg,2024-09-19
6891,1678,cc,6121.35,pyg,2024-02-17
5853,980,ca,25845.83,usd,2024-01-07
1859,656,ca,40877.09,pyg,2024-06-21
7492,1557,cc,,usd,2024-06-13
6171,1920,ca,,usd,2024-12-02
4382,1050,cc,45467.3,pyg,2024-02-25
143,1032,cc,,usd,2024-10-14
5112,1378,ca,,pyg,2024-09-20
1068,1441,ca,23714.97,pyg,2024-07-19
5349,821,cc,11810.85,pyg,2024-06-13
4569,670,ca,,pyg,2024-02-13
3703,1303,ca,4485.27,pyg,2024-01-12
6636,73,ca,49782.24,pyg,2024-03-06
3211,276,ca,23990.81,usd,2024-06-04
7338,604,ca,42399.45,pyg,2024-12-13
131,687,cc,,pyg,2024-03-20
3579,1288,ca,,usd,2024-03-01
1280,273,ca,,usd,2024-05-18
9835,721,ca,43114.96,usd,2024-10-07
5214,1175,ca,,pyg,2024-06-01
2551,829,ca,22462.92,usd,2024-05-18
9662,868,cc,31831.38,usd,2024-10-12
598,1872,ca,13468.31,usd,2024-07-09
5414,1259,ca,6246.81,usd,2024-01-28
861,1188,ca,1130.34,pyg,2024-10-09
2661,1564,cc,,usd,2024-03-08
2547,193,ca,49324.06,pyg,2024-03-22
5185,1985,cc,,pyg,2024-06-18
3353,94,cc,47034.89,pyg,2024-08-13
3206,606,cc,,pyg,2024-03-12
868,1133,cc,,usd,2024-01-09
8384,1975,cc,20078.76,usd,2024-12-06
373,848,ca,41214.23,usd,2024-09-22
6886,1337,cc,,usd,2024-09-01
8489,781,ca,48483.98,pyg,2024-08-23
1782,1377,cc,7564.34,pyg,2024-04-06
3479,1921,ca,46923.63,usd,2024-08-25
1717,1013,ca,26820.26,usd,2024-01-10
3618,1274,ca,35062.72,usd,2024-10-05
9500,394,cc,29840.3,usd,2024-11-14
8522,878,ca,29291.13,usd,2024-02-15
5361,417,ca,46469.03,pyg,2024-03-16
439,410,cc,25440.69,usd,2024-08-12
7491,551,ca,30027.69,usd,2024-12-23
4264,1690,cc,,pyg,2024-09-12
6219,1055,ca,31006.57,pyg,2024-11-11
396,672,cc,,usd,2024-04-20
6218,1839,ca,17924.87,pyg,2024-10-23
5947,1414,cc,,pyg,2024-12-07
2327,490,ca,25000.37,usd,2024-01-27
9045,1339,cc,,usd,2024-10-12
2809,23,ca,,usd,2024-05-09
7420,1841,ca,,usd,2024-05-24
4103,784,ca,,usd,2024-01-04
6283,413,ca,,usd,2024-01-20
1812,1592,ca,,pyg,2024-05-05
5706,1246,cc,,pyg,2024-05-23
2867,1545,ca,,pyg,2024-06-05
2644,548,ca,32228.11,usd,2024-05-10
2711,1160,ca,43585.5,pyg,2024-02-04
8532,554,ca,24282.86,usd,2024-01-23
2334,1117,ca,1077.7,pyg,2024-08-23
1977,961,ca,9208.2,pyg,2024-03-07
9578,1198,ca,,usd,2024-03-11
1964,472,ca,42745.44,usd,2024-03-03
2121,1954,ca,,usd,2024-05-19
971,903,cc,,pyg,2024-10-28
5403,1794,ca,,usd,2024-02-07
6571,1082,ca,,usd,2024-04-17
4097,1458,cc,,usd,2024-03-08
753,1551,cc,17473.54,pyg,2024-09-05
4684,1529,cc,,pyg,2024-01-03
5035,558,cc,34420.34,pyg,2024-01-28
9491,883,cc,47165.63,usd,2024-01-25
8252,921,cc,45720.21,usd,2024-05-18
4621,1917,ca,32298.23,pyg,2024-12-25
988,1755,cc,,pyg,2024-11-22
3402,379,cc,31490.21,usd,2024-04-17
8955,1553,ca,,usd,2024-04-12
7602,1672,ca,,usd,2024-06-02
9783,1341,cc,,usd,2024-03-06
3445,167,ca,,pyg,2024-04-06
8135,144,cc,10362.3,usd,2024-04-13
5481,1592,cc,,usd,2024-03-27
3789,222,cc,25496.26,pyg,2024-05-06
6234,52,cc,,usd,2024-04-12
8341,963,cc,28214.5,usd,2024-07-13
1076,1064,cc,29659.07,usd,2024-04-25
5368,684,cc,16873.01,usd,2024-10-12
8959,1893,ca,,pyg,2024-02-01
1456,229,ca,,usd,2024-06-11
5327,247,ca,,usd,2024-07-20
5132,624,cc,,pyg,2024-06-05
7160,875,ca,,usd,2024-02-08
6846,1681,cc,29295.1,usd,2024-12-09
6366,1125,cc,48935.13,usd,2024-11-13
5022,904,ca,,usd,2024-01-04
4030,1613,cc,,pyg,2024-02-09
5965,1756,ca,,usd,2024-03-24
8487,236,cc,47999.33,pyg,2024-02-05
8071,1980,cc,,pyg,2024-11-22
4770,98,ca,38367.66,pyg,2024-06-26
4605,80,ca,25829.3,pyg,2024-07-26
8857,1180,cc,,usd,2024-10-17
426,1633,cc,32366.27,usd,2024-12-14
2563,1741,cc,,usd,2024-03-06
10074,1195,cc,3338.28,usd,2024-02-03
5548,795,cc,,pyg,2024-11-05
9457,1022,cc,41980.89,usd,2024-03-05
4025,1403,ca,27815.68,usd,2024-05-04
6729,870,ca,49225.92,pyg,2024-08-25
160,597,cc,13491.2,pyg,2024-08-20
6501,1926,cc,9105.44,pyg,2024-06-06
1680,1175,cc,,usd,2024-02-24
8820,1701,ca,32567.17,pyg,2024-08-08
9047,1380,cc,,pyg,2024-01-19
5656,1531,cc,,usd,2024-07-05
5379,1952,ca,22757.48,usd,2024-05-28
9742,26,cc,,usd,2024-05-19
3905,703,ca,,usd,2024-02-18
6006,235,ca,,pyg,2024-09-18
8400,1728,ca,,usd,2024-08-02
5371,1297,cc,45245.81,usd,2024-10-12
3790,1533,ca,,usd,2024-12-13
4711,1394,ca,,pyg,2024-05-25
5476,1550,ca,18236.98,pyg,2024-07-13
7413,1385,cc,,usd,2024-04-22
5599,1932,cc,,usd,2024-12-03
9026,1582,ca,,usd,2024-02-01
8910,1130,ca,,pyg,2024-06-03
4078,64,cc,20388.45,pyg,2024-09-16
9927,1841,ca,,pyg,2024-04-21
434,1173,cc,49696.86,pyg,2024-07-20
3236,966,cc,,usd,2024-07-23
8887,753,ca,29681.26,usd,2024-06-08
6738,60,cc,4494.21,usd,2024-07-15
2194,320,ca,,pyg,2024-03-20
3313,1960,ca,,usd,2024-02-22
2409,1178,ca,3730.39,pyg,2024-01-14
6414,1847,cc,8239.82,usd,2024-08-25
1844,450,ca,,pyg,2024-02-24
5078,256,cc,20335.92,usd,2024-07-23
9182,559,ca,,usd,2024-08-19
4179,199,ca,,pyg,2024-11-04
3375,1723,ca,,pyg,2024-08-05
9777,1278,cc,19101.16,pyg,2024-04-05
6998,1809,cc,16313.89,pyg,2024-12-06
3863,1494,cc,,usd,2024-10-27
8773,41,ca,,usd,2024-02-08
5529,1138,ca,35117.63,usd,2024-01-11
1736,1117,ca,,usd,2024-11-13
6831,213,cc,29077.69,pyg,2024-03-22
3955,1264,ca,,usd,2024-10-15
7496,247,cc,7271.04,usd,2024-12-17
7098,78,ca,,usd,2024-03-12
5899,394,ca,,usd,2024-06-02
9917,1093,cc,45476.67,pyg,2024-03-26
9039,508,ca,,pyg,2024-02-14
859,1404,ca,,pyg,2024-06-02
2973,1660,cc,18439.88,pyg,2024-04-18
5163,214,ca,,usd,2024-12-17
6751,1349,ca,,pyg,2024-10-25
203,738,cc,,usd,2024-02-25
