id_transaccion,id_cuenta,fecha,monto,tipo,canal
10959,1624,2024-03-21,,credito,cajero
1026,1992,2024-04-15,28366.71,debito,online
6376,1602,2024-10-10,15372.76,credito,online
8761,3669,2024-07-19,263.37,credito,atm
9679,3195,2024-11-09,12189.56,debito,online
4537,4407,2024-09-14,12962.11,debito,cajero
10357,4162,2024-06-09,-13948.96,credito,atm
10231,4527,2024-01-16,17761.35,debito,app
10385,4534,2024-10-25,8091.73,debito,app
4227,4535,2024-03-21,-15451.21,credito,cajero
5624,1381,2024-12-26,-7763.73,credito,cajero
6995,3926,2024-11-20,-1125.8,debito,online
4432,1200,2024-10-25,6355.39,debito,atm
1777,2372,2024-01-20,-37141.69,credito,app
6565,1870,2024-03-28,4072.37,credito,app
8852,3735,2024-03-02,,debito,online
7423,2268,2024-03-14,15524.03,debito,app
5363,3186,2024-03-12,,credito,online
2282,2170,2024-10-28,17367.32,credito,atm
10271,2541,2024-06-03,-7219.45,debito,cajero
3378,3950,2024-02-13,,credito,app
6883,4582,2024-12-18,11042.23,debito,app
6395,870,2024-06-27,10497.01,debito,online
10130,849,2024-08-19,25545.1,credito,online
6045,1082,2024-04-09,7472.26,credito,app
9614,4599,2024-02-04,2546.1,debito,online
7515,4881,2024-06-08,,debito,online
8666,435,2024-06-24,4396.07,debito,online
4359,2649,2024-07-13,,credito,atm
5413,3606,2024-12-14,18121.85,debito,cajero
1612,3245,2024-06-08,16958.13,credito,cajero
1360,4111,2024-11-13,4767.7,debito,cajero
7608,3455,2024-11-05,-9109.41,debito,online
5741,540,2024-05-04,-12502.79,credito,online
3353,3553,2024-11-19,-5552.12,credito,app
7594,1414,2024-10-07,38356.24,debito,cajero
10931,518,2024-09-20,13478.91,credito,app
6446,4712,2024-10-06,-10135.54,debito,atm
2431,1263,2024-03-17,-18589.84,credito,app
5979,2091,2024-02-08,,debito,online
4707,572,2024-02-16,,debito,online
2953,3371,2024-06-17,-5494.92,credito,cajero
3190,236,2024-11-17,-8302.72,credito,atm
6347,4119,2024-10-13,,debito,online
1681,2685,2024-07-15,23141.72,credito,atm
6965,3961,2024-05-16,46343.44,debito,online
4253,3521,2024-11-16,-11586.87,credito,online
9227,2799,2024-07-05,-16452.06,credito,atm
3660,4927,2024-12-04,,credito,online
4602,2603,2024-08-18,26794.31,credito,cajero
9430,2717,2024-10-08,,debito,cajero
3613,1099,2024-02-04,,credito,online
8650,4843,2024-12-27,-9299.99,debito,cajero
9048,4649,2024-11-18,,debito,online
7805,1545,2024-04-21,,credito,atm
6340,4778,2024-10-20,,debito,atm
8241,1260,2024-12-11,9680.08,credito,online
1475,977,2024-05-22,-1747.54,credito,online
8421,4213,2024-05-23,,debito,atm
10041,2736,2024-04-03,-14463.07,debito,cajero
5178,2155,2024-03-21,36351.62,debito,atm
2860,1252,2024-01-28,-4889.84,debito,cajero
10118,1483,2024-12-19,-15442.98,credito,online
2241,3757,2024-07-08,-44364.87,credito,online
6358,4785,2024-12-05,2416.33,credito,online
5873,1908,2024-03-28,,credito,online
3291,2651,2024-09-28,,credito,online
9639,3807,2024-02-08,6438.88,debito,app
2143,4021,2024-03-13,8649.14,credito,app
5298,3022,2024-05-17,-37030.83,debito,cajero
10547,4389,2024-02-10,-6971.77,credito,online
7841,4230,2024-09-28,-9691.08,credito,atm
1627,4596,2024-07-25,,debito,online
1140,4031,2024-02-28,-10275.37,credito,app
1731,3334,2024-10-22,22435.83,credito,atm
7065,386,2024-10-12,43554.58,debito,atm
6096,2469,2024-09-28,,debito,online
3869,1286,2024-01-01,,debito,atm
5364,3790,2024-07-27,-6751.13,credito,atm
1410,4645,2024-07-08,4968.51,credito,online
4450,4870,2024-02-18,10425.63,credito,cajero
3673,3049,2024-07-26,,credito,app
5765,1250,2024-06-25,32661.09,credito,online
10190,1276,2024-03-06,8362.29,credito,app
8324,3026,2024-04-09,,credito,atm
10321,377,2024-06-11,,credito,online
2407,3456,2024-04-16,,debito,online
10481,3519,2024-04-21,16537.04,debito,cajero
8894,2929,2024-11-08,,debito,app
1544,1297,2024-08-10,-318.25,debito,app
5465,2711,2024-09-23,22200.41,credito,app
1919,3253,2024-11-09,,credito,online
9598,3402,2024-06-15,6179.66,debito,online
7634,2295,2024-01-14,,credito,cajero
5090,461,2024-12-15,-1569.59,credito,app
10040,1389,2024-08-02,,debito,online
4593,3044,2024-08-06,,credito,online
1974,3741,2024-03-21,34015.89,debito,cajero
6901,3079,2024-08-24,-22843.67,debito,online
9967,1904,2024-08-25,35297.53,debito,online
7925,1350,2024-01-04,,debito,atm
2638,4949,2024-08-19,,debito,online
3317,4646,2024-11-26,,credito,atm
7187,2013,2024-10-15,12324.16,debito,app
5338,565,2024-12-04,13008.87,credito,app
8159,422,2024-08-04,,credito,online
10347,3858,2024-09-18,19979.98,debito,online
1352,4608,2024-12-02,-287.97,debito,online
2517,1024,2024-10-14,30150.87,debito,cajero
6961,488,2024-07-02,-18741.69,credito,online
3841,358,2024-09-28,,debito,online
5917,1951,2024-11-04,4542.13,debito,cajero
6532,979,2024-08-13,,debito,online
9599,3446,2024-08-14,32672.38,credito,online
7806,693,2024-11-16,,credito,cajero
7115,851,2024-06-14,-26335.76,debito,online
1197,1639,2024-08-05,-30932.47,debito,online
9455,4803,2024-05-14,,credito,atm
8667,686,2024-10-27,66.05,debito,atm
8317,4458,2024-07-14,7891.04,debito,online
6829,1459,2024-09-16,,credito,atm
10691,2463,2024-05-03,39642.4,credito,online
7496,1925,2024-01-14,-19210.69,debito,cajero
1768,3303,2024-01-27,16598.54,debito,atm
4641,4160,2024-08-15,-23801.73,credito,online
1456,3734,2024-01-01,,debito,cajero
8393,2177,2024-11-15,,credito,cajero
5621,1587,2024-09-15,-19796.82,credito,cajero
9517,621,2024-04-21,,credito,online
7932,3181,2024-06-26,14112.1,credito,atm
5862,1763,2024-10-07,18549.5,debito,online
1842,803,2024-11-28,-2968.48,debito,online
3778,2353,2024-03-22,20209.45,debito,app
1234,1700,2024-05-27,,credito,online
4673,3400,2024-05-15,,credito,atm
5388,294,2024-03-01,-13648.72,credito,atm
3785,1879,2024-03-19,18318.63,credito,online
10309,1305,2024-04-09,,debito,app
9914,2495,2024-01-18,-8557.56,debito,cajero
5895,2346,2024-01-24,-7444.3,credito,cajero
10602,4113,2024-07-22,-33298.13,credito,online
3441,2996,2024-03-08,15681.64,debito,cajero
5142,4024,2024-08-06,12684.89,debito,app
8699,4999,2024-08-06,,debito,online
7866,4397,2024-11-28,4253.99,credito,online
10451,1080,2024-11-04,-4401.2,debito,app
2077,3556,2024-02-23,,debito,app
9242,1633,2024-02-16,-34000.16,credito,cajero
7367,994,2024-12-20,7297.86,credito,atm
3224,572,2024-08-18,7673.39,debito,online
1084,3117,2024-04-10,19056.79,credito,cajero
7035,520,2024-02-14,2041.64,debito,online
1455,3173,2024-10-21,39011.68,debito,app
8572,1891,2024-01-03,-18995.09,credito,online
1161,1653,2024-09-09,17910.11,credito,app
8254,3051,2024-06-23,-3131.71,debito,online
10400,3440,2024-10-03,-24834.94,credito,atm
7346,4185,2024-12-07,5609.15,credito,cajero
7284,165,2024-03-22,3266.56,credito,cajero
10201,1520,2024-01-15,-4168.55,debito,online
7935,2496,2024-11-12,-3263.33,credito,online
6891,3982,2024-11-17,2339.64,debito,online
8223,1967,2024-07-10,,debito,atm
8265,3139,2024-07-21,8308.31,credito,online
4028,3217,2024-03-16,-41992.9,credito,app
7339,4924,2024-02-11,,debito,atm
6621,1191,2024-08-02,,credito,atm
3732,2058,2024-10-09,286.69,credito,online
7918,2144,2024-11-13,9277.69,debito,online
6624,1271,2024-02-09,18084.36,credito,atm
1713,572,2024-06-25,8149.85,debito,cajero
9944,4971,2024-09-03,-8972.16,credito,online
4363,4760,2024-07-20,9688.3,credito,atm
8028,153,2024-12-28,-9128.46,debito,cajero
2296,1699,2024-09-22,3130.17,credito,online
7152,767,2024-12-07,18720.19,debito,online
10428,3165,2024-11-15,,credito,online
8808,4789,2024-11-22,-9132.11,debito,online
1217,4630,2024-06-02,18087.93,debito,online
5682,2189,2024-06-15,12151.06,debito,online
9234,562,2024-08-25,-12666.22,debito,online
8517,4130,2024-12-27,21148.72,credito,online
5809,3546,2024-04-02,,debito,app
7582,4172,2024-03-01,,debito,online
9651,3789,2024-08-05,11113.69,debito,online
1366,2423,2024-02-25,-6194.47,debito,app
10975,1624,2024-05-14,,credito,online
3233,1562,2024-08-12,,credito,atm
10284,910,2024-11-08,15532.36,credito,online
5138,1152,2024-10-24,-22880.17,debito,online
10145,1557,2024-04-18,40731.08,credito,online
1232,2600,2024-09-13,10676.35,credito,cajero
4896,1722,2024-06-05,20676.19,credito,cajero
1374,3434,2024-04-06,10700.97,credito,online
2506,1368,2024-07-10,12484.81,debito,online
6948,360,2024-06-01,,credito,app
10134,1077,2024-01-23,-6988.13,credito,online
1184,3032,2024-08-24,4227.74,credito,atm
7728,2475,2024-09-03,,debito,online
2656,2574,2024-02-04,,credito,app
8468,1982,2024-07-06,-17359.32,credito,online
1988,3238,2024-03-24,18918.71,credito,cajero
2021,4460,2024-10-09,,debito,online
5196,460,2024-03-01,,credito,app
4268,4950,2024-01-03,,debito,cajero
5045,3353,2024-05-19,2850.27,debito,cajero
4387,534,2024-12-02,-2161.67,credito,atm
2887,2842,2024-09-17,46506.98,credito,app
2439,2155,2024-03-01,,credito,cajero
4220,4774,2024-06-26,,debito,online
9875,412,2024-02-06,,credito,app
5393,3482,2024-06-15,,debito,cajero
2601,4989,2024-03-07,5253.64,credito,online
6424,3127,2024-09-20,,debito,online
3850,649,2024-10-24,-11755.23,debito,online
5030,1103,2024-04-09,-6738.51,credito,cajero
5921,289,2024-03-04,,debito,online
7350,3073,2024-07-03,28361.39,debito,app
8417,4289,2024-11-15,,debito,online
9326,4426,2024-01-11,22512.43,credito,online
7255,3565,2024-06-22,37601.79,credito,online
5362,2327,2024-04-05,14171.09,debito,online
4568,1185,2024-09-24,,credito,app
2401,1634,2024-04-07,-11916.55,debito,online
7569,788,2024-07-28,22456.53,credito,online
7808,2439,2024-11-17,,credito,cajero
8782,1416,2024-12-14,24720.67,credito,cajero
2956,854,2024-06-26,-4995.78,debito,app
9037,324,2024-09-08,-7970.42,credito,atm
6009,1891,2024-02-27,-10954.73,credito,online
2478,2427,2024-12-04,20622.55,debito,online
7005,4985,2024-09-20,-6070.4,debito,app
2843,3165,2024-03-10,-35969.19,credito,atm
5610,4009,2024-12-27,18462.2,debito,online
5705,1836,2024-09-21,,debito,online
9199,474,2024-09-02,46261.91,credito,app
10100,1042,2024-03-16,,credito,atm
6464,917,2024-06-24,-17414.85,credito,cajero
8847,2192,2024-11-23,,credito,online
6654,2153,2024-05-11,3563.08,credito,online
4547,221,2024-11-21,11587.94,credito,atm
6576,2000,2024-02-15,,credito,online
10504,4744,2024-03-02,-4802.05,credito,online
2269,4741,2024-07-08,,debito,online
9465,2229,2024-11-11,-29716.14,debito,app
8829,2530,2024-08-11,14329.21,debito,cajero
6017,900,2024-05-06,36739.61,credito,atm
5009,275,2024-01-26,,credito,app
3036,2325,2024-03-09,,credito,atm
7504,1653,2024-10-19,-11694.69,credito,online
1479,861,2024-12-15,,debito,atm
10452,4955,2024-07-28,22651.22,credito,online
8478,4622,2024-12-08,19255.71,credito,online
7370,403,2024-10-16,13912.28,credito,atm
4953,1131,2024-03-03,-2334.67,debito,app
6330,377,2024-08-06,8732.75,credito,online
1027,4163,2024-09-06,,credito,online
6728,655,2024-02-22,-17344.59,debito,online
1647,947,2024-11-01,-5067.78,debito,atm
8914,4851,2024-11-11,,debito,atm
2212,3834,2024-07-17,,credito,cajero
2879,1235,2024-03-24,8117.66,debito,online
5314,3738,2024-06-18,,credito,online
6063,2183,2024-06-16,15948.31,debito,app
6981,1725,2024-01-08,-24450.17,debito,cajero
2767,3051,2024-09-23,33667.19,credito,atm
9531,2934,2024-11-24,18036.36,debito,online
7399,1997,2024-07-24,-40354.19,debito,online
10985,2959,2024-03-02,8743.17,debito,online
2815,4519,2024-11-28,,credito,online
7642,2136,2024-02-04,-16787.2,credito,atm
5615,2379,2024-09-22,18636.88,credito,online
2811,856,2024-01-16,,debito,online
9224,666,2024-11-13,1578.8,debito,atm
6102,1220,2024-01-13,-13965.19,debito,online
1028,3613,2024-02-08,3961.12,debito,cajero
3745,3280,2024-09-16,20373.97,credito,online
3362,4833,2024-07-25,-6858.82,debito,cajero
9634,4544,2024-02-27,28965.69,credito,online
5056,522,2024-05-26,-34901.05,debito,online
2827,3208,2024-07-04,-18307.67,debito,online
1756,3038,2024-09-14,-17059.63,debito,app
5224,2346,2024-10-20,-27658.4,credito,online
2865,2527,2024-03-02,-7238.37,credito,atm
6935,2974,2024-11-22,,credito,cajero
3982,3000,2024-04-03,,debito,app
5760,2611,2024-02-09,10405.68,debito,atm
5790,417,2024-01-27,-21104.44,credito,online
9742,2989,2024-07-03,-6039.92,credito,atm
9127,2045,2024-04-08,22096.52,debito,online
1999,2119,2024-04-17,-11737.3,debito,online
4505,2442,2024-08-16,-1400.13,debito,cajero
5368,4416,2024-04-05,,credito,app
8465,737,2024-05-10,43773.52,credito,atm
8541,2722,2024-01-13,17490.63,credito,online
7765,4799,2024-09-22,42313.58,credito,cajero
10181,1614,2024-03-08,,credito,online
6549,4789,2024-08-27,-3604.14,credito,cajero
2941,1396,2024-05-06,3954.21,credito,cajero
2418,1929,2024-08-03,,credito,cajero
9180,917,2024-08-09,-14002.81,credito,online
4114,563,2024-06-12,,debito,online
8313,1186,2024-10-27,,debito,atm
6611,410,2024-07-10,6231.37,debito,cajero
2949,920,2024-07-03,14722.79,debito,online
8640,4103,2024-08-26,-1065.05,debito,cajero
8605,4162,2024-03-19,-18898.61,credito,atm
7931,708,2024-03-27,26056.05,credito,online
6695,3379,2024-02-26,,debito,online
5848,2344,2024-02-13,44842.79,credito,online
3225,2594,2024-05-22,24439.43,credito,cajero
3674,3134,2024-05-11,792.79,credito,cajero
4541,4103,2024-01-01,-2605.83,debito,online
6580,3612,2024-07-11,11469.06,credito,atm
3391,1532,2024-07-04,,credito,cajero
7334,3583,2024-11-02,-10303.69,debito,app
1087,322,2024-08-19,8256.05,credito,online
3384,296,2024-02-04,9639.78,debito,online
6120,1393,2024-09-13,-17392.74,credito,online
2374,1710,2024-05-21,-19487.92,credito,online
1168,4071,2024-11-21,48920.51,debito,atm
8205,3922,2024-07-26,,credito,cajero
1915,745,2024-10-23,,credito,online
2551,775,2024-09-07,,credito,app
3768,523,2024-04-07,-9764.43,debito,atm
2915,2815,2024-11-21,,debito,cajero
8581,461,2024-02-24,,debito,app
5531,979,2024-06-14,-12539.89,debito,online
4681,2286,2024-10-13,-48953.32,credito,atm
6065,1040,2024-03-23,42476.64,credito,atm
6678,2678,2024-12-12,,credito,app
7875,4138,2024-03-11,,credito,app
3321,4119,2024-01-20,3239.57,credito,online
10815,2371,2024-09-13,-33149.04,debito,online
7744,2545,2024-12-03,13618.29,debito,app
5365,1923,2024-03-17,,credito,atm
4615,4593,2024-11-19,42948.39,debito,online
5723,3443,2024-09-24,-8965.92,credito,app
5592,444,2024-02-20,,debito,cajero
10447,755,2024-09-17,,credito,atm
8174,165,2024-11-23,-44931.76,credito,online
5536,789,2024-09-01,10529.44,debito,cajero
4422,152,2024-03-19,-23311.74,debito,online
2100,1622,2024-08-27,-47294.72,debito,app
7386,2642,2024-12-11,19138.23,credito,online
9792,2425,2024-09-06,,credito,cajero
2567,1676,2024-01-13,5784.64,credito,online
9271,111,2024-07-08,,credito,online
3962,1089,2024-01-25,-496.02,debito,app
5526,1965,2024-07-22,20025.2,credito,atm
8122,930,2024-03-13,14087.46,debito,app
3152,539,2024-04-01,,debito,cajero
7630,4576,2024-07-01,14614.34,debito,online
7886,3635,2024-03-19,-43474.88,credito,atm
6920,3482,2024-01-02,,debito,app
9119,394,2024-01-09,12211.61,credito,app
7651,1259,2024-08-19,14781.39,debito,atm
7929,4137,2024-02-12,,debito,cajero
6363,1959,2024-12-13,-4366.6,credito,app
1526,345,2024-05-13,-5945.3,debito,atm
9691,1526,2024-08-05,-19610.1,credito,online
3252,2128,2024-04-09,,debito,cajero
7413,2309,2024-05-22,15459.89,credito,online
9351,4357,2024-10-27,13611.34,debito,app
2912,2625,2024-02-18,-22656.78,credito,online
5628,931,2024-12-12,,credito,atm
8712,121,2024-11-24,,credito,online
9590,2845,2024-05-21,-14603.03,credito,online
8839,3813,2024-02-11,,debito,cajero
9400,3995,2024-05-21,,credito,cajero
10513,4147,2024-01-02,1735.05,debito,atm
2116,2068,2024-08-11,,credito,online
9426,3609,2024-01-26,,credito,app
10996,4372,2024-10-25,,debito,online
9043,3958,2024-06-13,-2168.62,debito,online
10934,4280,2024-07-06,-27671.02,debito,online
5284,114,2024-06-24,,debito,online
7345,1912,2024-01-08,-31780.28,credito,atm
1487,2525,2024-10-23,-38905.02,credito,cajero
10508,3588,2024-04-13,41922.44,credito,online
2489,3600,2024-10-18,,debito,online
3151,1694,2024-11-26,-18990.24,credito,cajero
2293,4113,2024-03-08,,debito,online
7790,606,2024-10-04,-31917.97,credito,cajero
3371,106,2024-12-10,-31994.55,credito,atm
7622,878,2024-05-24,,debito,atm
1006,2713,2024-09-18,,debito,atm
3553,1176,2024-09-02,-36051.6,debito,atm
5418,1591,2024-07-19,16505.16,debito,online
7965,4601,2024-08-25,,debito,cajero
3285,3438,2024-07-10,32897.54,debito,online
1289,4416,2024-10-21,,credito,online
8526,4591,2024-02-17,-10679.82,credito,online
3018,3522,2024-05-08,,credito,online
4503,2768,2024-01-03,8841.81,debito,app
8268,2851,2024-08-04,-19341.78,debito,online
6896,4070,2024-10-14,-30893.36,debito,online
5533,319,2024-11-18,,credito,app
6598,1886,2024-04-19,-12723.96,credito,atm
8971,847,2024-04-06,,credito,online
5216,3430,2024-07-19,41430.61,credito,online
6560,2215,2024-11-25,-23667.55,credito,cajero
7166,4097,2024-10-25,5986.47,credito,cajero
4037,356,2024-04-01,6650.47,debito,online
9890,3787,2024-12-26,,debito,cajero
10613,4233,2024-05-10,-27902.0,debito,online
5082,1911,2024-03-11,27356.21,credito,cajero
7267,2433,2024-05-21,-13313.89,credito,atm
1429,4769,2024-04-07,-3114.84,credito,app
2436,1813,2024-01-18,15034.33,debito,online
8180,2170,2024-06-15,-1412.42,credito,atm
7742,2192,2024-08-03,,debito,app
3455,562,2024-08-24,-1544.65,debito,online
5186,3313,2024-03-03,13173.28,debito,atm
1439,2076,2024-12-24,33342.53,debito,app
1641,1844,2024-07-16,,credito,cajero
3367,3306,2024-02-20,,credito,online
2718,3859,2024-04-17,,credito,online
6663,981,2024-08-22,-6070.0,debito,atm
9442,344,2024-04-25,3119.65,credito,online
8382,2379,2024-06-26,,credito,atm
10330,3149,2024-02-12,932.03,debito,online
8508,4967,2024-07-16,16272.26,debito,online
9714,1158,2024-03-01,1749.95,credito,online
10423,3467,2024-12-18,32407.44,debito,app
10786,660,2024-02-07,31983.28,credito,app
5147,3352,2024-04-25,,credito,app
8862,4434,2024-05-11,-12407.74,credito,app
3721,3367,2024-12-11,,debito,atm
2181,1194,2024-04-24,,credito,online
3815,1148,2024-08-11,,credito,app
7265,3139,2024-12-11,14371.05,debito,online
6999,4885,2024-03-24,,debito,cajero
10083,442,2024-02-14,-19673.8,credito,app
5616,2351,2024-02-13,-3603.9,debito,online
2389,1752,2024-03-15,-2570.29,credito,cajero
8396,2975,2024-09-11,,credito,app
3706,1614,2024-04-24,15343.05,debito,online
7753,2857,2024-04-07,14455.67,debito,online
7196,4998,2024-04-03,-15150.64,credito,online
1840,592,2024-05-03,-1230.29,debito,cajero
2235,4465,2024-06-16,3161.0,credito,online
8545,4596,2024-12-14,-11673.25,credito,app
3549,4821,2024-09-27,-17036.43,debito,cajero
2809,3176,2024-09-11,-23312.63,debito,online
3104,4540,2024-08-08,26949.31,credito,cajero
9090,4639,2024-01-02,-40293.59,credito,online
3446,3970,2024-06-02,20659.91,debito,atm
2284,780,2024-08-01,9027.24,debito,atm
1276,2387,2024-12-22,39582.53,credito,online
2060,3119,2024-08-07,,credito,atm
6249,2721,2024-09-21,,debito,cajero
4891,254,2024-11-23,,debito,online
7518,2435,2024-09-11,,credito,app
4893,4651,2024-07-26,,debito,atm
6082,4020,2024-09-10,,debito,online
9710,2054,2024-02-24,10514.58,debito,online
2332,189,2024-01-02,,debito,atm
1001,3365,2024-11-09,39631.71,debito,app
7468,186,2024-08-22,-10142.92,credito,atm
10665,1466,2024-07-16,37973.65,debito,app
3355,1439,2024-11-18,13361.57,debito,cajero
2189,1188,2024-12-09,,debito,cajero
4058,2431,2024-04-28,,debito,cajero
9137,3232,2024-04-24,,debito,atm
10838,3698,2024-06-16,,credito,app
5978,2812,2024-02-21,,credito,cajero
10526,444,2024-03-20,,credito,online
9479,3239,2024-04-18,,credito,online
2794,1637,2024-12-26,23491.07,credito,online
3334,1064,2024-09-05,-4951.46,debito,atm
9759,182,2024-06-16,17595.99,credito,online
10816,992,2024-11-16,,credito,cajero
1405,2589,2024-09-17,,credito,online
7263,2863,2024-10-20,12350.36,debito,app
5347,2854,2024-08-20,,credito,cajero
9804,1780,2024-12-13,,debito,online
2973,4367,2024-02-03,10803.89,credito,online
9540,4646,2024-01-24,726.8,credito,online
10581,3422,2024-08-14,,credito,online
4029,1793,2024-04-28,,credito,atm
3114,895,2024-06-17,3779.1,credito,cajero
10146,4858,2024-04-16,12602.25,credito,cajero
8705,2463,2024-04-13,,debito,app
7207,248,2024-01-06,,credito,cajero
6380,3499,2024-04-03,3456.82,debito,cajero
7539,514,2024-05-13,,debito,app
8280,3385,2024-07-02,,credito,online
5742,2172,2024-03-15,-12337.57,credito,app
6747,995,2024-02-06,-7038.62,credito,online
6743,289,2024-11-23,-17333.12,debito,cajero
8120,1975,2024-03-23,-14912.18,debito,app
4272,3647,2024-05-12,7300.08,debito,online
6338,932,2024-12-09,17982.72,debito,atm
7583,2690,2024-03-18,,debito,app
1385,3186,2024-08-25,-15748.88,credito,online
1225,3393,2024-12-20,27435.12,debito,online
8340,4451,2024-10-03,-2089.99,credito,online
1703,2590,2024-04-05,-28175.15,debito,online
9989,932,2024-07-14,,debito,cajero
9546,4618,2024-05-02,-16893.39,credito,cajero
5770,2337,2024-06-24,,debito,online
2600,4016,2024-02-12,,debito,app
6215,3807,2024-12-27,11107.9,credito,app
4595,2181,2024-08-06,,credito,online
7704,1178,2024-09-12,47984.79,credito,cajero
7736,1881,2024-08-03,-13962.11,debito,app
10182,4863,2024-06-24,11972.78,debito,online
6781,4788,2024-11-07,48708.54,debito,atm
3683,4941,2024-09-22,-7668.36,credito,app
10693,4480,2024-11-28,,credito,atm
3767,936,2024-06-02,29184.26,credito,online
9926,4999,2024-07-03,23370.72,credito,cajero
10682,515,2024-06-26,-2341.75,credito,online
7689,3395,2024-01-03,-8113.12,credito,atm
1818,352,2024-08-10,7914.15,credito,cajero
10522,220,2024-07-25,,credito,app
8356,278,2024-10-12,18646.2,credito,app
5817,441,2024-01-13,,credito,atm
4409,4335,2024-09-09,-19785.21,credito,app
4091,3537,2024-09-13,,credito,cajero
2672,1501,2024-10-07,-39721.17,debito,cajero
1048,650,2024-02-15,32366.88,credito,app
9848,1983,2024-05-11,7089.67,debito,online
1502,1862,2024-09-18,30798.2,credito,atm
1854,4181,2024-12-17,-33866.22,credito,online
6959,1355,2024-03-25,,credito,app
7327,1449,2024-03-27,-2962.25,debito,online
7401,3951,2024-10-02,1259.28,credito,online
5663,3448,2024-03-05,,credito,cajero
5404,262,2024-08-07,7276.62,credito,online
1397,3513,2024-11-27,,credito,cajero
1137,632,2024-10-14,-4554.41,credito,app
3594,1217,2024-04-05,46343.3,debito,cajero
3911,3119,2024-10-02,-41430.3,credito,app
5327,2620,2024-07-15,47098.7,credito,app
10881,847,2024-08-12,,credito,atm
9036,3352,2024-04-09,,debito,cajero
8129,3613,2024-11-24,14865.14,debito,online
3314,2575,2024-04-08,10444.54,debito,cajero
5514,2336,2024-06-08,40627.37,credito,app
5032,633,2024-10-17,-21102.08,credito,atm
7123,4103,2024-06-24,-18145.29,credito,app
4225,1948,2024-04-28,,credito,cajero
9077,4285,2024-11-15,7217.3,credito,app
3966,1451,2024-03-02,-38877.96,credito,atm
9086,4106,2024-12-11,9718.38,credito,app
3516,1797,2024-03-19,-5941.66,credito,cajero
5719,917,2024-01-15,-21357.89,debito,cajero
1449,2852,2024-07-13,,debito,online
8247,2214,2024-06-03,-26271.18,credito,cajero
3234,3228,2024-05-17,-33187.15,credito,atm
1859,2908,2024-09-10,-5037.43,debito,online
7464,4592,2024-10-04,14228.09,credito,atm
1944,4507,2024-02-13,,debito,online
9362,287,2024-06-15,,credito,online
3126,1080,2024-06-14,9011.05,debito,app
1822,2123,2024-07-13,-13429.64,credito,atm
8588,3110,2024-09-03,6102.0,credito,app
5599,2282,2024-06-25,14914.17,debito,online
8232,3529,2024-04-08,8023.58,credito,online
7340,2923,2024-10-26,-48504.79,credito,online
5050,2691,2024-10-24,9269.29,debito,atm
9034,1132,2024-10-23,,credito,app
6127,3872,2024-02-15,-18261.7,debito,atm
5038,3465,2024-11-17,-10757.84,debito,app
10926,1576,2024-11-26,-39190.28,credito,app
5730,604,2024-03-02,20272.07,debito,app
8444,3411,2024-01-23,,credito,online
8485,1345,2024-12-15,,credito,atm
7589,1626,2024-10-12,,debito,online
10861,2616,2024-04-09,,credito,app
2393,2663,2024-10-27,37422.19,credito,online
8269,2922,2024-04-11,,debito,cajero
2287,3176,2024-11-10,-8633.44,debito,online
7591,4964,2024-09-06,,credito,cajero
3241,1686,2024-08-12,,debito,online
6452,3084,2024-08-03,5386.2,debito,atm
1556,1120,2024-04-05,-16842.57,credito,online
9248,3310,2024-06-19,,debito,app
10497,4232,2024-03-25,,debito,online
10469,2849,2024-10-10,-37517.7,debito,cajero
6064,3700,2024-02-23,-15380.74,debito,online
3112,205,2024-01-12,,debito,app
5882,1844,2024-01-09,537.28,credito,app
2335,4507,2024-08-19,-49624.02,debito,online
3346,3931,2024-05-06,34079.52,debito,app
8534,1683,2024-12-11,,credito,atm
3744,281,2024-10-28,-4181.99,credito,online
9297,2484,2024-09-04,,credito,app
10198,3003,2024-06-20,11390.3,credito,online
1666,3871,2024-03-21,-12678.5,credito,atm
3278,2764,2024-10-03,,credito,app
10170,4989,2024-11-02,15801.19,debito,online
2463,3981,2024-05-27,-8385.85,credito,cajero
7380,4061,2024-10-22,14960.51,credito,online
9197,2704,2024-11-11,-7302.05,debito,online
3887,4669,2024-07-26,-23616.21,credito,online
3401,2283,2024-12-06,,debito,cajero
4231,3477,2024-11-05,-150.22,debito,online
3196,2123,2024-09-06,-13812.95,debito,atm
3910,1384,2024-08-09,,debito,cajero
8620,731,2024-09-10,-6903.41,debito,atm
6105,4832,2024-12-13,23747.44,debito,online
8462,3518,2024-09-09,18617.91,debito,app
3404,2692,2024-07-01,-233.86,debito,online
8145,4043,2024-05-26,,debito,atm
8678,4428,2024-03-12,,credito,app
1242,4601,2024-05-22,13393.67,credito,online
5965,1608,2024-08-19,-9654.42,credito,app
1100,1383,2024-01-10,-8021.44,credito,atm
9153,2008,2024-07-21,-8110.01,credito,atm
4944,812,2024-05-18,,credito,app
8256,4737,2024-01-05,-6738.72,debito,online
3684,3031,2024-08-27,-1849.38,credito,app
8165,3483,2024-04-21,,debito,atm
10227,2909,2024-05-22,4983.4,debito,atm
6070,1889,2024-06-27,26686.97,credito,cajero
8917,3634,2024-03-12,16922.94,credito,atm
5408,2050,2024-05-15,47304.84,credito,app
8994,4126,2024-08-15,-48589.49,debito,cajero
9387,789,2024-10-23,-9641.85,debito,online
1626,2021,2024-04-07,-2502.28,credito,atm
